rental_id,product_id,customer_id,amount,time,price,total
rnt8770,prd6858,user8770,86,329,350,9902900
rnt8771,prd8109,user8771,99,51,317,1600533
rnt8772,prd6019,user8772,4,283,174,196968
rnt8773,prd569,user8773,68,38,228,589152
rnt8774,prd4331,user8774,49,313,405,6211485
rnt8775,prd1762,user8775,70,229,228,3654840
rnt8776,prd3112,user8776,88,284,310,7747520
rnt8777,prd7587,user8777,13,65,345,291525
rnt8778,prd4255,user8778,66,241,121,1924626
rnt8779,prd3405,user8779,12,25,187,56100
rnt8780,prd9852,user8780,75,265,321,6379875
rnt8781,prd6935,user8781,58,134,449,3489628
rnt8782,prd4080,user8782,27,259,285,1993005
rnt8783,prd747,user8783,38,199,383,2896246
rnt8784,prd8285,user8784,66,299,80,1578720
rnt8785,prd7764,user8785,82,156,34,434928
rnt8786,prd840,user8786,45,144,309,2002320
rnt8787,prd6515,user8787,41,46,238,448868
rnt8788,prd4465,user8788,5,177,360,318600
rnt8789,prd2006,user8789,94,312,420,12317760
rnt8790,prd5140,user8790,38,338,56,719264
rnt8791,prd8416,user8791,22,111,26,63492
rnt8792,prd6820,user8792,48,213,332,3394368
rnt8793,prd6786,user8793,72,1,19,1368
rnt8794,prd6094,user8794,11,150,133,219450
rnt8795,prd2688,user8795,11,7,340,26180
rnt8796,prd2995,user8796,87,206,451,8082822
rnt8797,prd6650,user8797,30,20,414,248400
rnt8798,prd3780,user8798,44,340,191,2857360
rnt8799,prd5459,user8799,9,52,206,96408
rnt8800,prd3146,user8800,94,342,269,8647812
rnt8801,prd6437,user8801,87,144,338,4234464
rnt8802,prd7576,user8802,13,239,206,640042
rnt8803,prd5603,user8803,24,125,253,759000
rnt8804,prd351,user8804,33,330,279,3038310
rnt8805,prd1633,user8805,23,287,469,3095869
rnt8806,prd290,user8806,92,24,227,501216
rnt8807,prd4345,user8807,68,165,442,4959240
rnt8808,prd1439,user8808,95,87,180,1487700
rnt8809,prd3894,user8809,8,133,206,219184
rnt8810,prd5282,user8810,3,347,163,169683
rnt8811,prd8650,user8811,12,356,2,8544
rnt8812,prd7806,user8812,65,168,378,4127760
rnt8813,prd7163,user8813,84,307,300,7736400
rnt8814,prd2913,user8814,19,124,13,30628
rnt8815,prd4630,user8815,43,181,258,2008014
rnt8816,prd8912,user8816,69,347,22,526746
rnt8817,prd2369,user8817,56,170,301,2865520
rnt8818,prd8484,user8818,0,159,187,0
rnt8819,prd7818,user8819,53,176,440,4104320
rnt8820,prd7250,user8820,81,218,360,6356880
rnt8821,prd1743,user8821,24,357,45,385560
rnt8822,prd2232,user8822,30,169,138,699660
rnt8823,prd4466,user8823,50,71,363,1288650
rnt8824,prd2818,user8824,96,252,374,9047808
rnt8825,prd2512,user8825,61,301,19,348859
rnt8826,prd5399,user8826,5,68,119,40460
rnt8827,prd1766,user8827,29,331,366,3513234
rnt8828,prd7754,user8828,12,71,3,2556
rnt8829,prd2871,user8829,100,96,467,4483200
rnt8830,prd7067,user8830,62,41,403,1024426
rnt8831,prd4811,user8831,58,36,484,1010592
rnt8832,prd9099,user8832,21,59,147,182133
rnt8833,prd9150,user8833,50,125,203,1268750
rnt8834,prd1539,user8834,51,200,188,1917600
rnt8835,prd364,user8835,75,292,385,8431500
rnt8836,prd2984,user8836,0,215,180,0
rnt8837,prd9071,user8837,65,152,141,1393080
rnt8838,prd9131,user8838,69,242,296,4942608
rnt8839,prd2477,user8839,79,157,337,4179811
rnt8840,prd3999,user8840,53,265,476,6685420
rnt8841,prd5554,user8841,39,84,185,606060
rnt8842,prd6141,user8842,39,308,409,4912908
rnt8843,prd6789,user8843,27,192,37,191808
rnt8844,prd7434,user8844,66,94,65,403260
rnt8845,prd1864,user8845,81,250,263,5325750
rnt8846,prd5004,user8846,38,188,132,943008
rnt8847,prd4674,user8847,66,11,52,37752
rnt8848,prd6672,user8848,52,363,290,5474040
rnt8849,prd1148,user8849,40,218,258,2249760
rnt8850,prd8439,user8850,86,232,113,2254576
rnt8851,prd801,user8851,94,34,344,1099424
rnt8852,prd6297,user8852,93,115,460,4919700
rnt8853,prd9596,user8853,28,120,346,1162560
rnt8854,prd1051,user8854,6,316,386,731856
rnt8855,prd4348,user8855,85,82,50,348500
rnt8856,prd2737,user8856,32,155,118,585280
rnt8857,prd2935,user8857,72,342,144,3545856
rnt8858,prd591,user8858,18,265,171,815670
rnt8859,prd8766,user8859,10,93,11,10230
rnt8860,prd4498,user8860,36,212,123,938736
rnt8861,prd3194,user8861,21,52,359,392028
rnt8862,prd969,user8862,73,339,123,3043881
rnt8863,prd6116,user8863,19,235,429,1915485
rnt8864,prd9486,user8864,33,120,202,799920
rnt8865,prd7782,user8865,27,230,311,1931310
rnt8866,prd4140,user8866,91,340,60,1856400
rnt8867,prd1525,user8867,43,353,392,5950168
rnt8868,prd1170,user8868,37,155,173,992155
rnt8869,prd2090,user8869,83,359,50,1489850
rnt8870,prd1779,user8870,9,72,30,19440
rnt8871,prd8225,user8871,56,262,484,7101248
rnt8872,prd8827,user8872,23,52,96,114816
rnt8873,prd8858,user8873,55,265,233,3395975
rnt8874,prd5539,user8874,20,104,186,386880
rnt8875,prd5100,user8875,59,362,323,6898634
rnt8876,prd809,user8876,32,32,202,206848
rnt8877,prd506,user8877,78,60,414,1937520
rnt8878,prd4770,user8878,13,197,351,898911
rnt8879,prd2059,user8879,45,266,31,371070
rnt8880,prd4889,user8880,90,150,478,6453000
rnt8881,prd7733,user8881,54,77,243,1010394
rnt8882,prd1589,user8882,47,300,22,310200
rnt8883,prd8958,user8883,24,300,327,2354400
rnt8884,prd6096,user8884,79,65,119,611065
rnt8885,prd1558,user8885,31,153,370,1754910
rnt8886,prd981,user8886,25,148,106,392200
rnt8887,prd6502,user8887,66,295,289,5626830
rnt8888,prd4857,user8888,54,287,267,4137966
rnt8889,prd8295,user8889,60,110,6,39600
rnt8890,prd8040,user8890,64,228,92,1342464
rnt8891,prd5766,user8891,75,354,446,11841300
rnt8892,prd5535,user8892,17,189,39,125307
rnt8893,prd7192,user8893,84,192,112,1806336
rnt8894,prd6708,user8894,51,225,2,22950
rnt8895,prd8185,user8895,49,200,192,1881600
rnt8896,prd1409,user8896,91,236,315,6764940
rnt8897,prd9517,user8897,36,346,415,5169240
rnt8898,prd4261,user8898,26,228,412,2442336
rnt8899,prd8181,user8899,21,233,147,719271
rnt8900,prd9768,user8900,85,354,167,5025030
rnt8901,prd8131,user8901,48,199,78,745056
rnt8902,prd4879,user8902,32,266,294,2502528
rnt8903,prd5934,user8903,63,335,462,9750510
rnt8904,prd6144,user8904,85,119,362,3661630
rnt8905,prd1581,user8905,7,241,146,246302
rnt8906,prd4703,user8906,70,25,172,301000
rnt8907,prd8927,user8907,82,99,440,3571920
rnt8908,prd9471,user8908,57,106,417,2519514
rnt8909,prd9668,user8909,54,246,241,3201444
rnt8910,prd3059,user8910,29,223,409,2645003
rnt8911,prd760,user8911,39,325,309,3916575
rnt8912,prd5185,user8912,72,304,114,2495232
rnt8913,prd3913,user8913,39,106,366,1513044
rnt8914,prd9743,user8914,16,53,128,108544
rnt8915,prd7570,user8915,81,356,275,7929900
rnt8916,prd7539,user8916,7,54,199,75222
rnt8917,prd2717,user8917,64,14,481,430976
rnt8918,prd7414,user8918,41,41,201,337881
rnt8919,prd4965,user8919,5,46,160,36800
rnt8920,prd8657,user8920,43,282,235,2849610
rnt8921,prd8698,user8921,44,304,348,4654848
rnt8922,prd1832,user8922,47,118,139,770894
rnt8923,prd7761,user8923,36,31,64,71424
rnt8924,prd9222,user8924,99,204,77,1555092
rnt8925,prd9018,user8925,79,273,333,7181811
rnt8926,prd3968,user8926,27,297,200,1603800
rnt8927,prd7078,user8927,96,172,110,1816320
rnt8928,prd5416,user8928,59,2,87,10266
rnt8929,prd3030,user8929,32,305,208,2030080
rnt8930,prd4882,user8930,63,299,405,7628985
rnt8931,prd1582,user8931,36,192,357,2467584
rnt8932,prd9838,user8932,11,206,493,1117138
rnt8933,prd6026,user8933,76,152,425,4909600
rnt8934,prd354,user8934,68,29,405,798660
rnt8935,prd1960,user8935,44,200,267,2349600
rnt8936,prd4860,user8936,71,33,405,948915
rnt8937,prd9666,user8937,29,157,331,1507043
rnt8938,prd2760,user8938,72,300,151,3261600
rnt8939,prd3455,user8939,57,55,493,1545555
rnt8940,prd8724,user8940,83,172,473,6752548
rnt8941,prd3768,user8941,17,205,278,968830
rnt8942,prd5142,user8942,23,30,465,320850
rnt8943,prd8269,user8943,43,321,313,4320339
rnt8944,prd3912,user8944,22,157,135,466290
rnt8945,prd4860,user8945,2,20,107,4280
rnt8946,prd335,user8946,53,248,60,788640
rnt8947,prd7896,user8947,37,27,371,370629
rnt8948,prd3307,user8948,6,313,150,281700
rnt8949,prd7322,user8949,7,62,362,157108
rnt8950,prd5753,user8950,68,6,392,159936
rnt8951,prd9400,user8951,69,100,439,3029100
rnt8952,prd9474,user8952,56,103,226,1303568
rnt8953,prd8392,user8953,38,98,5,18620
rnt8954,prd9662,user8954,85,48,112,456960
rnt8955,prd9301,user8955,18,239,13,55926
rnt8956,prd5926,user8956,54,110,192,1140480
rnt8957,prd7789,user8957,68,182,131,1621256
rnt8958,prd8036,user8958,55,213,427,5002305
rnt8959,prd5544,user8959,86,50,240,1032000
rnt8960,prd7592,user8960,32,160,72,368640
rnt8961,prd7091,user8961,15,331,8,39720
rnt8962,prd1708,user8962,28,42,352,413952
rnt8963,prd3082,user8963,40,48,169,324480
rnt8964,prd9255,user8964,56,136,201,1530816
rnt8965,prd9531,user8965,71,103,490,3583370
rnt8966,prd1576,user8966,23,232,486,2593296
rnt8967,prd1934,user8967,92,127,37,432308
rnt8968,prd6875,user8968,96,325,95,2964000
rnt8969,prd5909,user8969,95,233,49,1084615
rnt8970,prd8627,user8970,79,343,407,11028479
rnt8971,prd7894,user8971,92,353,185,6008060
rnt8972,prd6936,user8972,30,173,482,2501580
rnt8973,prd8609,user8973,95,76,330,2382600
rnt8974,prd5985,user8974,86,223,135,2589030
rnt8975,prd9271,user8975,65,222,372,5367960
rnt8976,prd7524,user8976,74,80,296,1752320
rnt8977,prd8344,user8977,27,238,55,353430
rnt8978,prd177,user8978,17,190,318,1027140
rnt8979,prd7578,user8979,85,107,453,4120035
rnt8980,prd8818,user8980,53,56,294,872592
rnt8981,prd9100,user8981,73,38,141,391134
rnt8982,prd5320,user8982,40,315,204,2570400
rnt8983,prd1272,user8983,49,239,76,890036
rnt8984,prd8442,user8984,76,13,315,311220
rnt8985,prd7616,user8985,0,31,432,0
rnt8986,prd8825,user8986,92,97,252,2248848
rnt8987,prd5040,user8987,47,363,232,3958152
rnt8988,prd383,user8988,93,359,434,14489958
rnt8989,prd2258,user8989,92,277,488,12436192
rnt8990,prd9499,user8990,94,31,281,818834
rnt8991,prd4004,user8991,49,56,36,98784
rnt8992,prd8633,user8992,50,139,48,333600
rnt8993,prd4383,user8993,18,79,224,318528
rnt8994,prd2163,user8994,87,212,455,8392020
rnt8995,prd6690,user8995,85,11,324,302940
rnt8996,prd7928,user8996,27,326,494,4348188
rnt8997,prd5480,user8997,90,334,109,3276540
rnt8998,prd2238,user8998,92,256,19,447488
rnt8999,prd3058,user8999,35,325,338,3844750
rnt9000,prd4661,user9000,73,8,25,14600
rnt9001,prd5035,user9001,51,234,312,3723408
rnt9002,prd8866,user9002,3,259,420,326340
rnt9003,prd8495,user9003,34,139,487,2301562
rnt9004,prd6863,user9004,65,21,109,148785
rnt9005,prd5596,user9005,37,333,362,4460202
rnt9006,prd9896,user9006,52,255,359,4760340
rnt9007,prd5319,user9007,58,229,120,1593840
rnt9008,prd2351,user9008,19,11,401,83809
rnt9009,prd8866,user9009,27,333,235,2112885
rnt9010,prd5001,user9010,11,292,302,970024
rnt9011,prd9487,user9011,99,363,396,14231052
rnt9012,prd7530,user9012,51,319,283,4604127
rnt9013,prd1778,user9013,39,183,372,2654964
rnt9014,prd4778,user9014,17,308,162,848232
rnt9015,prd5526,user9015,83,109,421,3808787
rnt9016,prd718,user9016,85,33,388,1088340
rnt9017,prd5484,user9017,88,81,137,976536
rnt9018,prd1726,user9018,7,166,3,3486
rnt9019,prd9370,user9019,59,5,116,34220
rnt9020,prd4225,user9020,62,16,282,279744
rnt9021,prd7335,user9021,41,242,339,3363558
rnt9022,prd4625,user9022,19,216,157,644328
rnt9023,prd114,user9023,51,352,474,8509248
rnt9024,prd7614,user9024,24,15,124,44640
rnt9025,prd583,user9025,36,6,22,4752
rnt9026,prd8448,user9026,33,80,293,773520
rnt9027,prd8141,user9027,69,151,443,4615617
rnt9028,prd6813,user9028,86,235,254,5133340
rnt9029,prd3551,user9029,5,363,171,310365
rnt9030,prd6603,user9030,77,6,500,231000
rnt9031,prd3511,user9031,62,32,346,686464
rnt9032,prd1673,user9032,75,187,482,6760050
rnt9033,prd9767,user9033,46,221,308,3131128
rnt9034,prd1962,user9034,53,283,193,2894807
rnt9035,prd3639,user9035,7,52,107,38948
rnt9036,prd9724,user9036,19,190,147,530670
rnt9037,prd4002,user9037,11,263,396,1145628
rnt9038,prd3906,user9038,14,173,56,135632
rnt9039,prd5355,user9039,57,193,303,3333303
rnt9040,prd17,user9040,2,359,493,353974
rnt9041,prd6704,user9041,92,297,347,9481428
rnt9042,prd7794,user9042,62,3,267,49662
rnt9043,prd9897,user9043,9,359,52,168012
rnt9044,prd6164,user9044,53,174,25,230550
rnt9045,prd6995,user9045,23,188,2,8648
rnt9046,prd1366,user9046,87,256,12,267264
rnt9047,prd3565,user9047,21,97,60,122220
rnt9048,prd3413,user9048,23,232,217,1157912
rnt9049,prd5741,user9049,20,119,102,242760
rnt9050,prd8552,user9050,69,207,311,4442013
rnt9051,prd938,user9051,24,294,49,345744
rnt9052,prd5715,user9052,73,38,206,571444
rnt9053,prd4593,user9053,70,236,300,4956000
rnt9054,prd7108,user9054,74,78,457,2637804
rnt9055,prd1751,user9055,63,50,386,1215900
rnt9056,prd3999,user9056,77,11,68,57596
rnt9057,prd7258,user9057,83,49,454,1846418
rnt9058,prd8641,user9058,67,361,364,8804068
rnt9059,prd4035,user9059,37,295,264,2881560
rnt9060,prd6017,user9060,15,312,380,1778400
rnt9061,prd6807,user9061,8,245,13,25480
rnt9062,prd5356,user9062,80,296,157,3717760
rnt9063,prd8978,user9063,36,95,326,1114920
rnt9064,prd7031,user9064,64,17,310,337280
rnt9065,prd4952,user9065,42,100,422,1772400
rnt9066,prd5575,user9066,57,0,91,0
rnt9067,prd9,user9067,79,167,348,4591164
rnt9068,prd7356,user9068,64,186,390,4642560
rnt9069,prd8822,user9069,77,147,437,4946403
rnt9070,prd917,user9070,17,335,239,1361105
rnt9071,prd7176,user9071,53,64,488,1655296
rnt9072,prd8407,user9072,36,107,302,1163304
rnt9073,prd8871,user9073,61,116,481,3403556
rnt9074,prd716,user9074,8,153,165,201960
rnt9075,prd5760,user9075,32,272,344,2994176
rnt9076,prd4221,user9076,45,6,142,38340
rnt9077,prd9895,user9077,5,236,388,457840
rnt9078,prd7816,user9078,79,274,377,8160542
rnt9079,prd1712,user9079,41,231,284,2689764
rnt9080,prd3865,user9080,90,43,163,630810
rnt9081,prd8393,user9081,2,169,115,38870
rnt9082,prd896,user9082,28,282,21,165816
rnt9083,prd6728,user9083,18,96,392,677376
rnt9084,prd4343,user9084,7,75,198,103950
rnt9085,prd990,user9085,89,338,272,8182304
rnt9086,prd9583,user9086,88,32,276,777216
rnt9087,prd2336,user9087,37,129,99,472527
rnt9088,prd8566,user9088,67,279,278,5196654
rnt9089,prd6266,user9089,56,229,444,5693856
rnt9090,prd443,user9090,44,156,111,761904
rnt9091,prd5785,user9091,100,342,253,8652600
rnt9092,prd2740,user9092,21,145,115,350175
rnt9093,prd6120,user9093,33,333,231,2538459
rnt9094,prd6703,user9094,71,121,496,4261136
rnt9095,prd7030,user9095,26,73,444,842712
rnt9096,prd2809,user9096,63,346,54,1177092
rnt9097,prd4735,user9097,38,93,252,890568
rnt9098,prd4506,user9098,17,27,283,129897
rnt9099,prd9591,user9099,25,308,207,1593900
rnt9100,prd338,user9100,42,198,74,615384
rnt9101,prd9905,user9101,45,351,475,7502625
rnt9102,prd4988,user9102,2,167,454,151636
rnt9103,prd2419,user9103,16,151,247,596752
rnt9104,prd3609,user9104,90,193,84,1459080
rnt9105,prd4499,user9105,75,212,289,4595100
rnt9106,prd3523,user9106,95,30,115,327750
rnt9107,prd8898,user9107,11,258,88,249744
rnt9108,prd377,user9108,61,82,188,940376
rnt9109,prd7645,user9109,67,321,78,1677546
rnt9110,prd9159,user9110,45,210,279,2636550
rnt9111,prd4860,user9111,54,276,135,2012040
rnt9112,prd2255,user9112,36,157,248,1401696
rnt9113,prd5597,user9113,30,274,59,484980
rnt9114,prd1876,user9114,27,104,250,702000
rnt9115,prd7956,user9115,17,171,341,991287
rnt9116,prd6792,user9116,47,284,144,1922112
rnt9117,prd6678,user9117,72,337,487,11816568
rnt9118,prd4672,user9118,7,253,366,648186
rnt9119,prd8201,user9119,52,30,133,207480
rnt9120,prd1617,user9120,21,282,453,2682666
rnt9121,prd156,user9121,4,234,463,433368
rnt9122,prd8911,user9122,58,309,492,8817624
rnt9123,prd5586,user9123,33,365,131,1577895
rnt9124,prd5719,user9124,65,160,283,2943200
rnt9125,prd5291,user9125,32,294,274,2577792
rnt9126,prd5482,user9126,84,120,426,4294080
rnt9127,prd2737,user9127,23,330,191,1449690
rnt9128,prd4549,user9128,71,61,453,1961943
rnt9129,prd3850,user9129,28,96,8,21504
rnt9130,prd9918,user9130,35,356,250,3115000
rnt9131,prd1296,user9131,20,240,294,1411200
rnt9132,prd3913,user9132,61,234,204,2911896
rnt9133,prd7148,user9133,80,34,407,1107040
rnt9134,prd4041,user9134,17,10,445,75650
rnt9135,prd9389,user9135,69,140,40,386400
rnt9136,prd4652,user9136,15,176,400,1056000
rnt9137,prd9020,user9137,88,236,278,5773504
rnt9138,prd4025,user9138,88,351,237,7320456
rnt9139,prd9544,user9139,18,140,467,1176840
rnt9140,prd9466,user9140,42,283,181,2151366
rnt9141,prd9735,user9141,81,27,421,920727
rnt9142,prd3346,user9142,35,255,130,1160250
rnt9143,prd4807,user9143,45,66,400,1188000
rnt9144,prd31,user9144,35,17,245,145775
rnt9145,prd4908,user9145,63,330,442,9189180
rnt9146,prd4334,user9146,84,40,19,63840
rnt9147,prd9739,user9147,40,326,497,6480880
rnt9148,prd2069,user9148,41,290,394,4684660
rnt9149,prd2287,user9149,66,320,314,6631680
rnt9150,prd6177,user9150,36,95,71,242820
rnt9151,prd8095,user9151,44,165,203,1473780
rnt9152,prd6513,user9152,38,232,377,3323632
rnt9153,prd3208,user9153,5,242,85,102850
rnt9154,prd9400,user9154,85,77,35,229075
rnt9155,prd6397,user9155,32,124,367,1456256
rnt9156,prd6367,user9156,58,158,421,3858044
rnt9157,prd1654,user9157,80,300,448,10752000
rnt9158,prd2722,user9158,61,247,453,6825351
rnt9159,prd3685,user9159,44,349,447,6864132
rnt9160,prd1343,user9160,57,191,231,2514897
rnt9161,prd5076,user9161,28,280,119,932960
rnt9162,prd879,user9162,15,117,249,436995
rnt9163,prd807,user9163,32,48,381,585216
rnt9164,prd6001,user9164,94,271,447,11386878
rnt9165,prd3859,user9165,61,62,75,283650
rnt9166,prd8023,user9166,56,14,281,220304
rnt9167,prd4269,user9167,79,24,253,479688
rnt9168,prd4227,user9168,14,24,411,138096
rnt9169,prd4574,user9169,24,363,328,2857536
rnt9170,prd9915,user9170,18,140,322,811440
rnt9171,prd4429,user9171,92,111,56,571872
rnt9172,prd2871,user9172,57,15,268,229140
rnt9173,prd9200,user9173,2,312,423,263952
rnt9174,prd3216,user9174,33,346,8,91344
rnt9175,prd4527,user9175,20,59,234,276120
rnt9176,prd4141,user9176,69,123,104,882648
rnt9177,prd388,user9177,49,307,374,5626082
rnt9178,prd4227,user9178,87,204,252,4472496
rnt9179,prd1595,user9179,66,316,33,688248
rnt9180,prd8566,user9180,50,211,138,1455900
rnt9181,prd6861,user9181,25,245,381,2333625
rnt9182,prd8544,user9182,61,114,311,2162694
rnt9183,prd4770,user9183,21,121,376,955416
rnt9184,prd902,user9184,0,233,355,0
rnt9185,prd9349,user9185,12,10,395,47400
rnt9186,prd4837,user9186,67,201,401,5400267
rnt9187,prd9732,user9187,96,79,302,2290368
rnt9188,prd345,user9188,70,151,450,4756500
rnt9189,prd1714,user9189,11,202,90,199980
rnt9190,prd9651,user9190,73,292,236,5030576
rnt9191,prd2262,user9191,95,189,271,4865805
rnt9192,prd7141,user9192,80,363,268,7782720
rnt9193,prd9203,user9193,67,150,175,1758750
rnt9194,prd6479,user9194,25,337,322,2712850
rnt9195,prd797,user9195,12,16,7,1344
rnt9196,prd2162,user9196,22,162,484,1724976
rnt9197,prd7509,user9197,56,158,126,1114848
rnt9198,prd9260,user9198,35,362,416,5270720
rnt9199,prd6102,user9199,30,101,4,12120
rnt9200,prd7318,user9200,26,322,134,1121848
rnt9201,prd2714,user9201,49,100,325,1592500
rnt9202,prd0,user9202,33,354,101,1179882
rnt9203,prd939,user9203,71,117,488,4053816
rnt9204,prd5369,user9204,66,115,351,2664090
rnt9205,prd1918,user9205,79,257,494,10029682
rnt9206,prd3624,user9206,52,310,306,4932720
rnt9207,prd5411,user9207,27,254,188,1289304
rnt9208,prd723,user9208,84,118,87,862344
rnt9209,prd2977,user9209,44,84,87,321552
rnt9210,prd6385,user9210,75,199,5,74625
rnt9211,prd714,user9211,49,5,97,23765
rnt9212,prd5207,user9212,60,106,92,585120
rnt9213,prd8519,user9213,94,157,355,5239090
rnt9214,prd3477,user9214,62,83,190,977740
rnt9215,prd5033,user9215,35,136,441,2099160
rnt9216,prd8810,user9216,43,122,183,960018
rnt9217,prd1355,user9217,17,69,170,199410
rnt9218,prd6914,user9218,55,81,492,2191860
rnt9219,prd69,user9219,97,354,142,4875996
rnt9220,prd763,user9220,100,341,368,12548800
rnt9221,prd8239,user9221,79,76,313,1879252
rnt9222,prd2397,user9222,35,74,272,704480
rnt9223,prd7080,user9223,29,164,293,1393508
rnt9224,prd8946,user9224,76,11,387,323532
rnt9225,prd7136,user9225,23,50,489,562350
rnt9226,prd9603,user9226,1,254,370,93980
rnt9227,prd2907,user9227,91,83,102,770406
rnt9228,prd4156,user9228,35,94,84,276360
rnt9229,prd5305,user9229,67,94,14,88172
rnt9230,prd6999,user9230,17,321,177,965889
rnt9231,prd8091,user9231,65,305,130,2577250
rnt9232,prd7469,user9232,58,23,444,592296
rnt9233,prd9613,user9233,31,235,59,429815
rnt9234,prd2483,user9234,84,356,105,3139920
rnt9235,prd9155,user9235,89,213,310,5876670
rnt9236,prd9053,user9236,71,38,126,339948
rnt9237,prd6175,user9237,91,209,51,969969
rnt9238,prd4066,user9238,29,301,163,1422827
rnt9239,prd9429,user9239,83,356,323,9544004
rnt9240,prd4493,user9240,42,104,295,1288560
rnt9241,prd4425,user9241,27,206,145,806490
rnt9242,prd1035,user9242,19,103,469,917833
rnt9243,prd4245,user9243,52,281,331,4836572
rnt9244,prd3606,user9244,88,316,52,1446016
rnt9245,prd1373,user9245,83,318,421,11111874
rnt9246,prd3157,user9246,66,22,73,105996
rnt9247,prd1786,user9247,71,246,284,4960344
rnt9248,prd9354,user9248,29,129,310,1159710
rnt9249,prd6893,user9249,100,248,254,6299200
rnt9250,prd3207,user9250,2,169,275,92950
rnt9251,prd973,user9251,82,143,229,2685254
