_id,description,product_type,quantity_available
prod8253,shears,yard,46
prod8254,shears,yard,85
prod8255,lamp,living_room,88
prod8256,shears,yard,46
prod8257,shears,yard,90
prod8258,shovel,yard,88
prod8259,chair,dining_room,83
prod8260,lawnmower,yard,63
prod8261,rug,living_room,84
prod8262,table,dining_room,46
prod8263,rug,living_room,28
prod8264,lawnmower,yard,91
prod8265,lawnmower,yard,24
prod8266,shears,yard,97
prod8267,painting,living_room,11
prod8268,chair,dining_room,62
prod8269,shears,yard,33
prod8270,table,dining_room,100
prod8271,chair,dining_room,11
prod8272,table,dining_room,21
prod8273,rug,living_room,90
prod8274,shears,yard,31
prod8275,lamp,living_room,18
prod8276,sofa,living_room,12
prod8277,painting,living_room,23
prod8278,lawnmower,yard,63
prod8279,sofa,living_room,0
prod8280,painting,living_room,30
prod8281,rug,living_room,50
prod8282,sofa,living_room,93
prod8283,shed,yard,75
prod8284,lamp,living_room,87
prod8285,lamp,living_room,56
prod8286,chair,dining_room,17
prod8287,rug,living_room,22
prod8288,ladder,yard,41
prod8289,ladder,yard,36
prod8290,shears,yard,99
prod8291,lamp,living_room,66
prod8292,desk,office,46
prod8293,chair,dining_room,68
prod8294,shovel,yard,73
prod8295,desk,office,43
prod8296,shears,yard,38
prod8297,painting,living_room,78
prod8298,painting,living_room,92
prod8299,sofa,living_room,17
prod8300,rug,living_room,58
prod8301,lawnmower,yard,92
prod8302,desk,office,37
prod8303,shears,yard,98
prod8304,lawnmower,yard,31
prod8305,shovel,yard,30
prod8306,shovel,yard,46
prod8307,shears,yard,67
prod8308,chair,dining_room,16
prod8309,lawnmower,yard,37
prod8310,rug,living_room,99
prod8311,desk,office,18
prod8312,shovel,yard,65
prod8313,chair,dining_room,15
prod8314,shed,yard,7
prod8315,lawnmower,yard,29
prod8316,sofa,living_room,31
prod8317,shears,yard,53
prod8318,ladder,yard,50
prod8319,painting,living_room,76
prod8320,painting,living_room,85
prod8321,chair,dining_room,5
prod8322,painting,living_room,79
prod8323,ladder,yard,31
prod8324,painting,living_room,31
prod8325,table,dining_room,33
prod8326,shears,yard,0
prod8327,shears,yard,33
prod8328,shovel,yard,100
prod8329,rug,living_room,54
prod8330,painting,living_room,34
prod8331,shovel,yard,38
prod8332,rug,living_room,88
prod8333,painting,living_room,94
prod8334,chair,dining_room,94
prod8335,ladder,yard,65
prod8336,table,dining_room,29
prod8337,shed,yard,66
prod8338,lawnmower,yard,83
prod8339,shovel,yard,53
prod8340,lawnmower,yard,19
prod8341,table,dining_room,15
prod8342,lamp,living_room,26
prod8343,lamp,living_room,9
prod8344,rug,living_room,90
prod8345,table,dining_room,70
prod8346,chair,dining_room,4
prod8347,sofa,living_room,27
prod8348,shed,yard,2
prod8349,sofa,living_room,33
prod8350,chair,dining_room,65
prod8351,lawnmower,yard,86
prod8352,shears,yard,38
prod8353,lamp,living_room,21
prod8354,lamp,living_room,74
prod8355,shears,yard,61
prod8356,shed,yard,92
prod8357,shovel,yard,84
prod8358,shed,yard,84
prod8359,shed,yard,20
prod8360,shovel,yard,72
prod8361,lamp,living_room,49
prod8362,shears,yard,15
prod8363,lawnmower,yard,99
prod8364,rug,living_room,51
prod8365,shears,yard,43
prod8366,desk,office,0
prod8367,desk,office,45
prod8368,lawnmower,yard,72
prod8369,shears,yard,51
prod8370,lamp,living_room,100
prod8371,rug,living_room,37
prod8372,desk,office,2
prod8373,lawnmower,yard,60
prod8374,painting,living_room,41
prod8375,lawnmower,yard,100
prod8376,chair,dining_room,26
prod8377,shears,yard,54
prod8378,sofa,living_room,36
prod8379,ladder,yard,99
prod8380,painting,living_room,91
prod8381,sofa,living_room,57
prod8382,shovel,yard,36
prod8383,rug,living_room,29
prod8384,painting,living_room,90
prod8385,desk,office,59
prod8386,ladder,yard,31
prod8387,shears,yard,82
prod8388,table,dining_room,18
prod8389,shovel,yard,25
prod8390,chair,dining_room,84
prod8391,lawnmower,yard,35
prod8392,shed,yard,33
prod8393,painting,living_room,32
prod8394,shed,yard,69
prod8395,chair,dining_room,41
prod8396,desk,office,42
prod8397,shovel,yard,72
prod8398,ladder,yard,18
prod8399,painting,living_room,70
prod8400,lamp,living_room,7
prod8401,painting,living_room,95
prod8402,shed,yard,4
prod8403,rug,living_room,8
prod8404,shovel,yard,59
prod8405,shed,yard,29
prod8406,shed,yard,73
prod8407,shovel,yard,79
prod8408,shed,yard,29
prod8409,lawnmower,yard,24
prod8410,chair,dining_room,77
prod8411,shovel,yard,45
prod8412,desk,office,29
prod8413,ladder,yard,74
prod8414,lawnmower,yard,16
prod8415,rug,living_room,87
prod8416,painting,living_room,57
prod8417,ladder,yard,60
prod8418,lamp,living_room,94
prod8419,shed,yard,83
prod8420,sofa,living_room,95
prod8421,rug,living_room,78
prod8422,desk,office,31
prod8423,shovel,yard,30
prod8424,shed,yard,45
prod8425,ladder,yard,92
prod8426,rug,living_room,19
prod8427,chair,dining_room,25
prod8428,lawnmower,yard,66
prod8429,chair,dining_room,85
prod8430,shovel,yard,13
prod8431,ladder,yard,35
prod8432,desk,office,52
prod8433,sofa,living_room,58
prod8434,sofa,living_room,39
prod8435,chair,dining_room,13
prod8436,desk,office,82
prod8437,lawnmower,yard,84
prod8438,lamp,living_room,75
prod8439,lawnmower,yard,35
prod8440,shears,yard,98
prod8441,lawnmower,yard,99
prod8442,lawnmower,yard,89
prod8443,table,dining_room,67
prod8444,chair,dining_room,97
prod8445,lamp,living_room,48
prod8446,sofa,living_room,44
prod8447,sofa,living_room,61
prod8448,lawnmower,yard,38
prod8449,shears,yard,83
prod8450,ladder,yard,22
prod8451,desk,office,95
prod8452,painting,living_room,96
prod8453,rug,living_room,15
prod8454,table,dining_room,94
prod8455,rug,living_room,93
prod8456,lawnmower,yard,48
prod8457,lamp,living_room,74
prod8458,sofa,living_room,48
prod8459,ladder,yard,67
prod8460,lawnmower,yard,49
prod8461,rug,living_room,26
prod8462,chair,dining_room,56
prod8463,ladder,yard,32
prod8464,table,dining_room,63
prod8465,shed,yard,38
prod8466,ladder,yard,17
prod8467,lamp,living_room,29
prod8468,rug,living_room,23
prod8469,lawnmower,yard,1
prod8470,shears,yard,16
prod8471,painting,living_room,32
prod8472,shears,yard,72
prod8473,shed,yard,0
prod8474,shears,yard,23
prod8475,ladder,yard,3
prod8476,rug,living_room,7
prod8477,shed,yard,78
prod8478,sofa,living_room,60
prod8479,shed,yard,15
prod8480,ladder,yard,66
prod8481,table,dining_room,67
prod8482,ladder,yard,57
prod8483,painting,living_room,90
prod8484,desk,office,95
prod8485,shed,yard,8
prod8486,desk,office,16
prod8487,desk,office,88
prod8488,shovel,yard,75
prod8489,shears,yard,18
prod8490,desk,office,16
prod8491,shears,yard,39
prod8492,ladder,yard,77
prod8493,shed,yard,42
prod8494,sofa,living_room,10
prod8495,shovel,yard,34
prod8496,desk,office,76
prod8497,shears,yard,9
prod8498,shed,yard,9
prod8499,lawnmower,yard,13
prod8500,lawnmower,yard,35
prod8501,lawnmower,yard,63
prod8502,lamp,living_room,52
prod8503,chair,dining_room,22
prod8504,desk,office,24
prod8505,shovel,yard,25
prod8506,desk,office,65
prod8507,rug,living_room,52
prod8508,shovel,yard,53
prod8509,lawnmower,yard,36
prod8510,chair,dining_room,29
prod8511,rug,living_room,22
prod8512,shed,yard,49
prod8513,table,dining_room,68
prod8514,sofa,living_room,46
prod8515,shears,yard,92
prod8516,shears,yard,81
prod8517,desk,office,59
prod8518,rug,living_room,72
prod8519,lawnmower,yard,29
prod8520,rug,living_room,100
prod8521,shears,yard,12
prod8522,painting,living_room,59
prod8523,painting,living_room,92
prod8524,rug,living_room,36
prod8525,desk,office,63
prod8526,lawnmower,yard,39
prod8527,shovel,yard,9
prod8528,lawnmower,yard,54
prod8529,chair,dining_room,40
prod8530,lawnmower,yard,67
prod8531,shed,yard,4
prod8532,lamp,living_room,50
prod8533,chair,dining_room,45
prod8534,desk,office,77
prod8535,shed,yard,13
prod8536,sofa,living_room,11
prod8537,shears,yard,4
prod8538,sofa,living_room,17
prod8539,shovel,yard,83
prod8540,sofa,living_room,53
prod8541,sofa,living_room,71
prod8542,shovel,yard,45
prod8543,painting,living_room,44
prod8544,ladder,yard,99
prod8545,shears,yard,74
prod8546,rug,living_room,69
prod8547,lamp,living_room,32
prod8548,ladder,yard,72
prod8549,shed,yard,69
prod8550,shovel,yard,92
prod8551,rug,living_room,32
prod8552,sofa,living_room,85
prod8553,shed,yard,26
prod8554,lamp,living_room,35
prod8555,lamp,living_room,1
prod8556,painting,living_room,5
prod8557,desk,office,4
prod8558,shovel,yard,40
prod8559,table,dining_room,18
prod8560,sofa,living_room,48
prod8561,desk,office,70
prod8562,lawnmower,yard,76
prod8563,ladder,yard,16
prod8564,painting,living_room,71
prod8565,rug,living_room,84
prod8566,ladder,yard,10
prod8567,shears,yard,81
prod8568,desk,office,59
prod8569,shovel,yard,30
prod8570,shovel,yard,96
prod8571,lamp,living_room,63
prod8572,chair,dining_room,74
prod8573,desk,office,81
prod8574,chair,dining_room,71
prod8575,lamp,living_room,0
prod8576,table,dining_room,38
prod8577,rug,living_room,73
prod8578,desk,office,87
prod8579,ladder,yard,32
prod8580,desk,office,83
prod8581,desk,office,48
prod8582,painting,living_room,24
prod8583,chair,dining_room,34
prod8584,shed,yard,0
prod8585,sofa,living_room,71
prod8586,shed,yard,63
prod8587,shed,yard,71
prod8588,lawnmower,yard,91
prod8589,shovel,yard,46
prod8590,shovel,yard,25
prod8591,sofa,living_room,14
prod8592,chair,dining_room,48
prod8593,lawnmower,yard,50
prod8594,chair,dining_room,63
prod8595,rug,living_room,99
prod8596,chair,dining_room,82
prod8597,shovel,yard,74
prod8598,shovel,yard,33
prod8599,chair,dining_room,51
prod8600,shed,yard,72
prod8601,ladder,yard,54
prod8602,shears,yard,97
prod8603,chair,dining_room,52
prod8604,lamp,living_room,30
prod8605,shears,yard,93
prod8606,table,dining_room,36
prod8607,ladder,yard,73
prod8608,lawnmower,yard,97
prod8609,table,dining_room,24
prod8610,rug,living_room,83
prod8611,shed,yard,71
prod8612,ladder,yard,50
prod8613,table,dining_room,98
prod8614,desk,office,0
prod8615,lawnmower,yard,81
prod8616,sofa,living_room,87
prod8617,lamp,living_room,69
prod8618,shears,yard,80
prod8619,shears,yard,39
prod8620,chair,dining_room,88
prod8621,chair,dining_room,98
prod8622,table,dining_room,67
prod8623,chair,dining_room,27
prod8624,lawnmower,yard,62
prod8625,chair,dining_room,55
prod8626,sofa,living_room,42
prod8627,lamp,living_room,26
prod8628,chair,dining_room,100
prod8629,chair,dining_room,42
prod8630,table,dining_room,57
prod8631,ladder,yard,33
prod8632,lawnmower,yard,17
prod8633,desk,office,12
prod8634,chair,dining_room,25
prod8635,sofa,living_room,40
prod8636,painting,living_room,15
prod8637,lawnmower,yard,61
prod8638,chair,dining_room,25
prod8639,chair,dining_room,22
prod8640,lamp,living_room,74
prod8641,ladder,yard,36
prod8642,desk,office,47
prod8643,shed,yard,98
prod8644,shed,yard,78
prod8645,chair,dining_room,28
prod8646,chair,dining_room,68
prod8647,table,dining_room,77
prod8648,lamp,living_room,72
prod8649,lamp,living_room,74
prod8650,rug,living_room,51
prod8651,rug,living_room,48
prod8652,painting,living_room,85
prod8653,chair,dining_room,78
prod8654,shears,yard,60
prod8655,shed,yard,56
prod8656,rug,living_room,55
prod8657,shovel,yard,56
prod8658,table,dining_room,96
prod8659,lamp,living_room,11
prod8660,desk,office,1
prod8661,table,dining_room,43
prod8662,lawnmower,yard,59
prod8663,rug,living_room,23
prod8664,desk,office,58
prod8665,ladder,yard,89
prod8666,lawnmower,yard,47
prod8667,shovel,yard,90
prod8668,sofa,living_room,24
prod8669,sofa,living_room,41
prod8670,shed,yard,62
prod8671,table,dining_room,69
prod8672,painting,living_room,15
prod8673,desk,office,3
prod8674,rug,living_room,42
prod8675,rug,living_room,45
prod8676,table,dining_room,96
prod8677,shed,yard,42
prod8678,shovel,yard,80
prod8679,chair,dining_room,15
prod8680,shed,yard,27
prod8681,ladder,yard,46
prod8682,painting,living_room,61
prod8683,lamp,living_room,6
prod8684,desk,office,77
prod8685,chair,dining_room,48
prod8686,lawnmower,yard,38
prod8687,shed,yard,98
prod8688,lamp,living_room,79
prod8689,lamp,living_room,58
prod8690,sofa,living_room,57
prod8691,rug,living_room,62
prod8692,painting,living_room,55
prod8693,desk,office,9
prod8694,shears,yard,19
prod8695,shovel,yard,48
prod8696,lamp,living_room,5
prod8697,table,dining_room,24
prod8698,sofa,living_room,63
prod8699,rug,living_room,42
prod8700,shovel,yard,94
prod8701,chair,dining_room,32
prod8702,painting,living_room,90
prod8703,lamp,living_room,9
prod8704,sofa,living_room,46
prod8705,painting,living_room,72
prod8706,shed,yard,2
prod8707,shed,yard,28
prod8708,painting,living_room,31
prod8709,lamp,living_room,62
prod8710,lamp,living_room,97
prod8711,lamp,living_room,18
prod8712,shovel,yard,62
prod8713,lamp,living_room,48
prod8714,painting,living_room,16
prod8715,desk,office,86
prod8716,rug,living_room,65
prod8717,lawnmower,yard,78
prod8718,shears,yard,27
prod8719,shovel,yard,91
prod8720,ladder,yard,16
prod8721,shears,yard,83
prod8722,sofa,living_room,78
prod8723,shears,yard,47
prod8724,lawnmower,yard,7
prod8725,shed,yard,28
prod8726,painting,living_room,25
prod8727,ladder,yard,94
prod8728,shovel,yard,30
prod8729,shed,yard,83
prod8730,chair,dining_room,11
prod8731,painting,living_room,30
prod8732,ladder,yard,78
prod8733,sofa,living_room,49
prod8734,ladder,yard,56
prod8735,lamp,living_room,65
prod8736,rug,living_room,39
prod8737,sofa,living_room,82
prod8738,shears,yard,27
prod8739,shovel,yard,48
prod8740,shed,yard,18
prod8741,lamp,living_room,77
prod8742,desk,office,62
prod8743,table,dining_room,71
prod8744,desk,office,36
prod8745,sofa,living_room,84
prod8746,sofa,living_room,24
prod8747,rug,living_room,59
prod8748,lawnmower,yard,81
prod8749,shears,yard,56
prod8750,shears,yard,18
prod8751,painting,living_room,29
prod8752,chair,dining_room,61
prod8753,shovel,yard,3
prod8754,lamp,living_room,84
prod8755,ladder,yard,53
prod8756,shed,yard,43
prod8757,sofa,living_room,44
prod8758,shovel,yard,4
prod8759,ladder,yard,92
prod8760,shears,yard,86
prod8761,desk,office,83
prod8762,painting,living_room,30
prod8763,desk,office,21
prod8764,lawnmower,yard,40
prod8765,shears,yard,69
prod8766,table,dining_room,64
prod8767,desk,office,49
prod8768,chair,dining_room,89
prod8769,desk,office,21
prod8770,desk,office,85
prod8771,ladder,yard,28
prod8772,ladder,yard,5
prod8773,sofa,living_room,3
prod8774,chair,dining_room,49
prod8775,desk,office,85
prod8776,chair,dining_room,83
prod8777,table,dining_room,1
prod8778,desk,office,85
prod8779,shears,yard,78
prod8780,rug,living_room,48
prod8781,ladder,yard,46
prod8782,sofa,living_room,14
prod8783,desk,office,15
prod8784,ladder,yard,37
prod8785,painting,living_room,40
prod8786,shovel,yard,37
prod8787,shovel,yard,47
prod8788,table,dining_room,70
prod8789,shovel,yard,71
prod8790,desk,office,99
prod8791,rug,living_room,81
prod8792,chair,dining_room,0
prod8793,shed,yard,37
prod8794,lamp,living_room,4
prod8795,lamp,living_room,53
prod8796,painting,living_room,87
prod8797,painting,living_room,35
prod8798,rug,living_room,34
prod8799,shed,yard,53
prod8800,sofa,living_room,91
prod8801,shed,yard,51
prod8802,lawnmower,yard,73
prod8803,lawnmower,yard,48
prod8804,sofa,living_room,99
prod8805,painting,living_room,36
prod8806,ladder,yard,25
prod8807,table,dining_room,5
prod8808,shed,yard,94
prod8809,shovel,yard,6
prod8810,ladder,yard,31
prod8811,painting,living_room,2
prod8812,lamp,living_room,46
prod8813,rug,living_room,23
prod8814,desk,office,85
prod8815,desk,office,38
prod8816,shears,yard,91
prod8817,ladder,yard,5
prod8818,sofa,living_room,59
prod8819,chair,dining_room,36
prod8820,ladder,yard,16
prod8821,table,dining_room,5
prod8822,rug,living_room,84
prod8823,table,dining_room,16
prod8824,painting,living_room,35
prod8825,ladder,yard,80
prod8826,desk,office,13
prod8827,shovel,yard,39
prod8828,rug,living_room,31
prod8829,ladder,yard,96
prod8830,ladder,yard,26
prod8831,shed,yard,98
prod8832,painting,living_room,32
prod8833,chair,dining_room,94
prod8834,rug,living_room,46
prod8835,desk,office,66
prod8836,painting,living_room,12
prod8837,lawnmower,yard,62
prod8838,chair,dining_room,88
prod8839,rug,living_room,88
prod8840,shears,yard,48
prod8841,desk,office,84
prod8842,desk,office,16
prod8843,lamp,living_room,29
prod8844,shears,yard,38
prod8845,chair,dining_room,66
prod8846,chair,dining_room,76
prod8847,painting,living_room,100
prod8848,painting,living_room,18
prod8849,desk,office,19
prod8850,rug,living_room,6
prod8851,desk,office,9
prod8852,shovel,yard,48
prod8853,shovel,yard,91
prod8854,table,dining_room,39
prod8855,ladder,yard,73
prod8856,lamp,living_room,61
prod8857,sofa,living_room,87
prod8858,desk,office,56
prod8859,shovel,yard,25
prod8860,lamp,living_room,83
prod8861,shears,yard,69
prod8862,shovel,yard,37
prod8863,sofa,living_room,36
prod8864,painting,living_room,73
prod8865,shears,yard,34
prod8866,desk,office,18
prod8867,shovel,yard,3
prod8868,painting,living_room,47
prod8869,desk,office,18
prod8870,lawnmower,yard,59
prod8871,ladder,yard,80
prod8872,lawnmower,yard,15
