rental_id,product_id,customer_id,amount,time,price,total
R93962,P45703,C93962,57,181,244,2517348
R93963,P41818,C93963,81,209,216,3656664
R93964,P71988,C93964,38,47,467,834062
R93965,P59900,C93965,79,219,214,3702414
R93966,P11617,C93966,82,4,444,145632
R93967,P94504,C93967,41,28,5,5740
R93968,P72217,C93968,44,0,73,0
R93969,P16269,C93969,85,284,314,7579960
R93970,P1399,C93970,24,293,375,2637000
R93971,P12308,C93971,1,2,368,736
R93972,P28369,C93972,89,104,226,2091856
R93973,P2061,C93973,74,240,265,4706400
R93974,P85025,C93974,38,149,223,1262626
R93975,P80694,C93975,37,311,178,2048246
R93976,P82033,C93976,10,108,440,475200
R93977,P41185,C93977,53,27,202,289062
R93978,P48325,C93978,34,157,40,213520
R93979,P55644,C93979,1,154,266,40964
R93980,P45002,C93980,15,355,266,1416450
R93981,P31275,C93981,29,96,423,1177632
R93982,P12181,C93982,11,54,392,232848
R93983,P95388,C93983,38,100,41,155800
R93984,P59580,C93984,75,201,208,3135600
R93985,P98948,C93985,98,1,117,11466
R93986,P77449,C93986,63,294,318,5889996
R93987,P15044,C93987,29,331,245,2351755
R93988,P21210,C93988,85,120,415,4233000
R93989,P11915,C93989,6,249,310,463140
R93990,P69954,C93990,64,14,429,384384
R93991,P51252,C93991,69,329,176,3995376
R93992,P21147,C93992,16,125,268,536000
R93993,P36301,C93993,86,219,164,3088776
R93994,P96258,C93994,22,295,389,2524610
R93995,P20380,C93995,88,71,119,743512
R93996,P92169,C93996,11,11,146,17666
R93997,P53797,C93997,71,114,79,639426
R93998,P80296,C93998,100,162,277,4487400
R93999,P50965,C93999,21,258,428,2318904
R94000,P66123,C94000,79,232,346,6341488
R94001,P10395,C94001,77,326,342,8584884
R94002,P4533,C94002,26,325,150,1267500
R94003,P21341,C94003,1,18,324,5832
R94004,P53174,C94004,93,257,402,9608202
R94005,P39797,C94005,43,247,27,286767
R94006,P47324,C94006,76,255,307,5949660
R94007,P5785,C94007,37,300,306,3396600
R94008,P11345,C94008,23,71,367,599311
R94009,P21656,C94009,48,356,16,273408
R94010,P91896,C94010,93,118,398,4367652
R94011,P14135,C94011,57,232,32,423168
R94012,P82724,C94012,70,201,201,2828070
R94013,P29249,C94013,25,91,291,662025
R94014,P6530,C94014,38,58,104,229216
R94015,P14379,C94015,37,296,218,2387536
R94016,P2092,C94016,60,205,55,676500
R94017,P56968,C94017,11,103,152,172216
R94018,P73599,C94018,41,36,489,721764
R94019,P55518,C94019,80,142,365,4146400
R94020,P42209,C94020,93,277,274,7058514
R94021,P89022,C94021,68,217,264,3895584
R94022,P9498,C94022,97,316,394,12076888
R94023,P85782,C94023,90,69,287,1782270
R94024,P6638,C94024,4,22,387,34056
R94025,P48726,C94025,100,147,414,6085800
R94026,P92086,C94026,7,311,328,714056
R94027,P18951,C94027,67,129,396,3422628
R94028,P82165,C94028,65,82,8,42640
R94029,P36952,C94029,32,206,261,1720512
R94030,P62422,C94030,70,252,6,105840
R94031,P51517,C94031,32,222,119,845376
R94032,P8026,C94032,82,28,369,847224
R94033,P40660,C94033,76,246,258,4823568
R94034,P67035,C94034,0,322,81,0
R94035,P78141,C94035,8,136,91,99008
R94036,P12571,C94036,22,22,213,103092
R94037,P81567,C94037,18,92,107,177192
R94038,P42617,C94038,29,214,345,2141070
R94039,P26766,C94039,91,311,437,12367537
R94040,P72562,C94040,73,334,149,3632918
R94041,P25233,C94041,7,279,38,74214
R94042,P54519,C94042,75,47,134,472350
R94043,P67288,C94043,9,29,141,36801
R94044,P27275,C94044,52,133,211,1459276
R94045,P24312,C94045,65,325,322,6802250
R94046,P62848,C94046,94,242,354,8052792
R94047,P28896,C94047,54,131,181,1280394
R94048,P361,C94048,51,198,236,2383128
R94049,P57829,C94049,1,34,287,9758
R94050,P49245,C94050,26,333,263,2277054
R94051,P32501,C94051,31,4,195,24180
R94052,P36408,C94052,3,228,204,139536
R94053,P53446,C94053,5,173,4,3460
R94054,P45991,C94054,31,349,446,4825274
R94055,P34125,C94055,10,122,165,201300
R94056,P16688,C94056,10,271,285,772350
R94057,P98453,C94057,42,173,366,2659356
R94058,P15653,C94058,27,240,54,349920
R94059,P52138,C94059,87,200,359,6246600
R94060,P51796,C94060,18,115,128,264960
R94061,P67070,C94061,79,242,378,7226604
R94062,P93021,C94062,83,237,370,7278270
R94063,P74896,C94063,35,158,427,2361310
R94064,P84272,C94064,69,283,270,5272290
R94065,P85014,C94065,46,180,275,2277000
R94066,P7939,C94066,7,348,81,197316
R94067,P10043,C94067,25,195,437,2130375
R94068,P36257,C94068,25,286,313,2237950
R94069,P54939,C94069,61,224,36,491904
R94070,P31300,C94070,13,69,63,56511
R94071,P29309,C94071,77,345,278,7385070
R94072,P66673,C94072,40,43,307,528040
R94073,P53763,C94073,61,125,271,2066375
R94074,P50961,C94074,20,141,158,445560
R94075,P2401,C94075,63,40,473,1191960
R94076,P63989,C94076,1,3,281,843
R94077,P84698,C94077,95,52,80,395200
R94078,P85139,C94078,91,155,62,874510
R94079,P72177,C94079,31,77,123,293601
R94080,P78151,C94080,44,101,237,1053228
R94081,P14471,C94081,72,319,271,6224328
R94082,P96613,C94082,58,293,470,7987180
R94083,P87660,C94083,80,306,198,4847040
R94084,P68813,C94084,51,243,134,1660662
R94085,P59416,C94085,58,68,460,1814240
R94086,P21049,C94086,59,115,34,230690
R94087,P85467,C94087,2,282,469,264516
R94088,P42223,C94088,90,222,459,9170820
R94089,P71694,C94089,21,45,468,442260
R94090,P95090,C94090,10,311,147,457170
R94091,P52652,C94091,85,19,261,421515
R94092,P38844,C94092,3,120,241,86760
R94093,P12528,C94093,75,31,192,446400
R94094,P16318,C94094,87,197,51,874089
R94095,P56216,C94095,28,66,463,855624
R94096,P80188,C94096,57,204,125,1453500
R94097,P43144,C94097,1,224,245,54880
R94098,P19959,C94098,100,319,381,12153900
R94099,P4316,C94099,94,230,75,1621500
R94100,P40059,C94100,4,353,176,248512
R94101,P19824,C94101,71,297,239,5039793
R94102,P97214,C94102,6,18,371,40068
R94103,P51290,C94103,81,63,290,1479870
R94104,P67058,C94104,38,35,325,432250
R94105,P76061,C94105,71,185,152,1996520
R94106,P79665,C94106,53,9,149,71073
R94107,P37875,C94107,1,192,238,45696
R94108,P67832,C94108,87,8,378,263088
R94109,P52678,C94109,99,182,217,3909906
R94110,P45430,C94110,29,83,97,233479
R94111,P20520,C94111,27,235,25,158625
R94112,P42370,C94112,83,126,208,2175264
R94113,P45894,C94113,82,199,325,5303350
R94114,P13019,C94114,100,193,406,7835800
R94115,P45337,C94115,57,182,387,4014738
R94116,P74676,C94116,49,74,47,170422
R94117,P86863,C94117,30,284,146,1243920
R94118,P18653,C94118,44,282,457,5670456
R94119,P19136,C94119,36,55,21,41580
R94120,P93863,C94120,65,135,112,982800
R94121,P62289,C94121,36,76,383,1047888
R94122,P70372,C94122,93,121,102,1147806
R94123,P45741,C94123,99,181,143,2562417
R94124,P20546,C94124,71,91,171,1104831
R94125,P25300,C94125,62,80,417,2068320
R94126,P3788,C94126,89,19,48,81168
R94127,P46407,C94127,50,246,386,4747800
R94128,P83622,C94128,57,180,238,2441880
R94129,P53988,C94129,25,267,484,3230700
R94130,P10987,C94130,85,184,138,2158320
R94131,P53370,C94131,14,223,494,1542268
R94132,P2998,C94132,73,24,198,346896
R94133,P13098,C94133,87,331,266,7660002
R94134,P9684,C94134,17,27,58,26622
R94135,P7529,C94135,78,5,255,99450
R94136,P90769,C94136,61,265,37,598105
R94137,P76057,C94137,49,159,6,46746
R94138,P83705,C94138,2,258,275,141900
R94139,P55953,C94139,81,69,205,1145745
R94140,P8414,C94140,87,137,321,3825999
R94141,P5261,C94141,59,44,145,376420
R94142,P56759,C94142,20,188,66,248160
R94143,P56785,C94143,52,119,98,606424
R94144,P3471,C94144,59,159,122,1144482
R94145,P36866,C94145,33,244,71,571692
R94146,P75460,C94146,46,195,397,3561090
R94147,P26191,C94147,1,7,284,1988
R94148,P98830,C94148,77,156,1,12012
R94149,P96535,C94149,85,111,294,2773890
R94150,P72531,C94150,88,33,19,55176
R94151,P32259,C94151,93,108,101,1014444
R94152,P30811,C94152,32,83,156,414336
R94153,P15398,C94153,88,27,60,142560
R94154,P35891,C94154,95,346,243,7987410
R94155,P41747,C94155,60,211,24,303840
R94156,P68351,C94156,85,279,264,6260760
R94157,P77983,C94157,19,72,367,502056
R94158,P32160,C94158,75,230,250,4312500
R94159,P82648,C94159,53,15,335,266325
R94160,P34169,C94160,14,180,466,1174320
R94161,P71152,C94161,35,321,346,3887310
R94162,P40460,C94162,41,323,111,1469973
R94163,P78867,C94163,48,205,201,1977840
R94164,P21009,C94164,50,172,300,2580000
R94165,P59268,C94165,68,52,458,1619488
R94166,P4067,C94166,94,242,392,8917216
R94167,P22152,C94167,75,333,467,11663325
R94168,P51893,C94168,52,166,313,2701816
R94169,P28969,C94169,76,94,53,378632
R94170,P95419,C94170,81,144,77,898128
R94171,P48,C94171,39,253,442,4361214
R94172,P32246,C94172,19,25,153,72675
R94173,P67648,C94173,55,153,147,1237005
R94174,P30390,C94174,34,106,110,396440
R94175,P94636,C94175,32,334,207,2212416
R94176,P46698,C94176,100,145,497,7206500
R94177,P90452,C94177,7,189,278,367794
R94178,P28920,C94178,63,109,357,2451519
R94179,P36021,C94179,57,42,158,378252
R94180,P55608,C94180,86,95,248,2026160
R94181,P71138,C94181,78,281,422,9249396
R94182,P95736,C94182,91,255,485,11254425
R94183,P25957,C94183,61,140,179,1528660
R94184,P9419,C94184,2,119,361,85918
R94185,P88861,C94185,61,207,348,4394196
R94186,P11647,C94186,58,347,343,6903218
R94187,P78171,C94187,71,220,125,1952500
R94188,P35031,C94188,60,57,189,646380
R94189,P74602,C94189,54,363,312,6115824
R94190,P46216,C94190,4,56,17,3808
R94191,P66227,C94191,92,187,79,1359116
R94192,P36715,C94192,40,172,343,2359840
R94193,P47402,C94193,95,198,193,3630330
R94194,P65974,C94194,9,98,400,352800
R94195,P48444,C94195,47,88,357,1476552
R94196,P81534,C94196,18,64,237,273024
R94197,P75325,C94197,12,30,49,17640
R94198,P83271,C94198,8,100,89,71200
R94199,P18124,C94199,80,245,38,744800
R94200,P51826,C94200,25,40,106,106000
R94201,P47268,C94201,58,179,487,5056034
R94202,P56948,C94202,61,338,437,9010066
R94203,P15472,C94203,53,180,181,1726740
R94204,P28074,C94204,14,213,256,763392
R94205,P76316,C94205,26,129,51,171054
R94206,P12285,C94206,45,344,155,2399400
R94207,P26321,C94207,78,153,254,3031236
R94208,P94031,C94208,1,23,398,9154
R94209,P56570,C94209,49,331,386,6260534
R94210,P67109,C94210,60,194,387,4504680
R94211,P99505,C94211,99,192,124,2356992
R94212,P90821,C94212,54,129,410,2856060
R94213,P23496,C94213,8,74,128,75776
R94214,P19290,C94214,26,67,411,715962
R94215,P69358,C94215,51,332,467,7907244
R94216,P69481,C94216,36,14,400,201600
R94217,P81244,C94217,10,111,265,294150
R94218,P11080,C94218,59,125,319,2352625
R94219,P61590,C94219,100,132,224,2956800
R94220,P1873,C94220,70,77,138,743820
R94221,P59110,C94221,51,340,173,2999820
R94222,P70229,C94222,51,360,382,7013520
R94223,P95351,C94223,90,169,64,973440
R94224,P1310,C94224,50,262,217,2842700
R94225,P81930,C94225,29,135,310,1213650
R94226,P15828,C94226,92,220,382,7731680
R94227,P29293,C94227,10,325,203,659750
R94228,P71097,C94228,34,105,460,1642200
R94229,P98313,C94229,60,165,364,3603600
R94230,P95677,C94230,80,20,391,625600
R94231,P1027,C94231,64,10,363,232320
R94232,P31334,C94232,98,325,99,3153150
R94233,P69302,C94233,90,79,161,1144710
R94234,P5370,C94234,60,254,147,2240280
R94235,P74612,C94235,86,97,231,1927002
R94236,P67753,C94236,6,281,187,315282
R94237,P81482,C94237,100,266,239,6357400
R94238,P93704,C94238,25,267,332,2216100
R94239,P56403,C94239,100,208,185,3848000
R94240,P4177,C94240,45,135,238,1445850
R94241,P32249,C94241,41,312,34,434928
R94242,P68899,C94242,60,3,233,41940
R94243,P14880,C94243,52,341,334,5922488
R94244,P67148,C94244,81,77,258,1609146
R94245,P33229,C94245,17,225,383,1464975
R94246,P97269,C94246,79,250,480,9480000
R94247,P11473,C94247,20,62,186,230640
R94248,P64864,C94248,51,216,26,286416
R94249,P26769,C94249,49,193,67,633619
R94250,P40748,C94250,63,203,479,6125931
R94251,P33597,C94251,31,212,94,617768
R94252,P83736,C94252,53,132,378,2644488
R94253,P36207,C94253,7,341,307,732809
R94254,P59835,C94254,56,91,207,1054872
R94255,P72345,C94255,93,202,132,2479752
R94256,P92306,C94256,56,50,13,36400
R94257,P77918,C94257,65,134,61,531310
R94258,P82473,C94258,96,242,241,5598912
R94259,P6019,C94259,96,194,387,7207488
R94260,P2917,C94260,24,82,323,635664
R94261,P11023,C94261,72,105,408,3084480
R94262,P71091,C94262,1,222,182,40404
R94263,P8385,C94263,99,213,179,3774573
R94264,P74729,C94264,56,249,127,1770888
R94265,P46247,C94265,95,268,37,942020
R94266,P1764,C94266,94,157,128,1889024
R94267,P478,C94267,8,156,377,470496
R94268,P36959,C94268,7,184,401,516488
R94269,P76223,C94269,15,195,126,368550
R94270,P92432,C94270,59,209,14,172634
R94271,P89987,C94271,77,199,83,1271809
R94272,P89293,C94272,68,185,114,1434120
R94273,P8669,C94273,39,69,4,10764
R94274,P83009,C94274,64,283,266,4817792
R94275,P44467,C94275,27,237,388,2482812
R94276,P94313,C94276,92,362,273,9091992
R94277,P95607,C94277,28,42,291,342216
R94278,P41280,C94278,29,162,206,967788
R94279,P3761,C94279,91,97,120,1059240
R94280,P83567,C94280,13,245,3,9555
R94281,P55087,C94281,67,66,494,2184468
R94282,P65492,C94282,94,254,304,7258304
R94283,P94084,C94283,24,158,227,860784
R94284,P11450,C94284,76,230,422,7376560
R94285,P35820,C94285,42,205,73,628530
R94286,P71927,C94286,0,47,61,0
R94287,P51329,C94287,34,157,464,2476832
R94288,P93237,C94288,65,150,22,214500
R94289,P21959,C94289,32,36,411,473472
R94290,P45826,C94290,11,46,410,207460
R94291,P52528,C94291,83,205,373,6346595
R94292,P58231,C94292,55,131,118,850190
R94293,P72779,C94293,65,76,157,775580
R94294,P50298,C94294,73,262,276,5278776
R94295,P54429,C94295,22,278,39,238524
R94296,P6005,C94296,76,9,386,264024
R94297,P28844,C94297,36,1,54,1944
R94298,P51944,C94298,20,171,371,1268820
R94299,P99948,C94299,63,85,280,1499400
R94300,P68927,C94300,46,312,262,3760224
R94301,P56067,C94301,45,153,400,2754000
R94302,P50581,C94302,67,73,385,1883035
R94303,P36866,C94303,63,23,163,236187
R94304,P30763,C94304,86,190,381,6225540
R94305,P25770,C94305,87,104,110,995280
R94306,P85481,C94306,31,251,279,2170899
R94307,P11655,C94307,96,135,163,2112480
R94308,P89641,C94308,22,231,208,1057056
R94309,P13066,C94309,98,186,418,7619304
R94310,P1734,C94310,50,249,76,946200
R94311,P63074,C94311,15,53,283,224985
R94312,P12008,C94312,41,211,454,3927554
R94313,P73615,C94313,3,284,360,306720
R94314,P6729,C94314,88,194,348,5941056
R94315,P51874,C94315,23,77,237,419727
R94316,P60793,C94316,39,204,92,731952
R94317,P11767,C94317,77,228,400,7022400
R94318,P65551,C94318,6,84,430,216720
R94319,P48153,C94319,97,229,114,2532282
R94320,P95941,C94320,86,225,90,1741500
R94321,P85300,C94321,35,364,78,993720
R94322,P84183,C94322,50,164,71,582200
R94323,P66212,C94323,4,311,130,161720
R94324,P90118,C94324,91,152,124,1715168
R94325,P55293,C94325,52,311,155,2506660
R94326,P77645,C94326,78,214,51,851292
R94327,P23054,C94327,93,287,203,5418273
R94328,P39320,C94328,2,114,109,24852
R94329,P62376,C94329,49,161,14,110446
R94330,P61460,C94330,8,326,186,485088
R94331,P32366,C94331,34,346,362,4258568
R94332,P32396,C94332,73,188,135,1852740
R94333,P35199,C94333,86,224,249,4796736
R94334,P81170,C94334,8,338,231,624624
R94335,P49228,C94335,88,74,468,3047616
R94336,P72017,C94336,77,328,47,1187032
R94337,P3067,C94337,20,126,99,249480
R94338,P73615,C94338,100,98,496,4860800
R94339,P85493,C94339,66,16,453,478368
R94340,P38834,C94340,60,31,332,617520
R94341,P2342,C94341,20,343,424,2908640
R94342,P44794,C94342,60,172,306,3157920
R94343,P35430,C94343,5,105,306,160650
R94344,P87579,C94344,62,62,416,1599104
R94345,P53586,C94345,48,286,231,3171168
R94346,P45149,C94346,55,350,83,1597750
R94347,P82867,C94347,9,161,349,505701
R94348,P70101,C94348,87,43,423,1582443
R94349,P7204,C94349,33,77,427,1085007
R94350,P68320,C94350,86,80,227,1561760
R94351,P4709,C94351,83,193,188,3011572
R94352,P14380,C94352,11,187,184,378488
R94353,P47610,C94353,18,344,186,1151712
R94354,P4886,C94354,76,137,81,843372
R94355,P48060,C94355,67,62,256,1063424
R94356,P11951,C94356,10,99,361,357390
R94357,P56672,C94357,1,109,417,45453
R94358,P25041,C94358,20,285,334,1903800
R94359,P45556,C94359,33,235,384,2977920
R94360,P69001,C94360,34,130,275,1215500
R94361,P21821,C94361,25,80,471,942000
R94362,P33320,C94362,91,150,385,5255250
R94363,P17083,C94363,73,174,308,3912216
R94364,P57576,C94364,43,122,230,1206580
R94365,P75654,C94365,33,233,190,1460910
R94366,P91369,C94366,71,119,5,42245
R94367,P49840,C94367,36,248,214,1910592
R94368,P65839,C94368,28,15,163,68460
R94369,P1606,C94369,16,193,356,1099328
R94370,P46500,C94370,25,323,334,2697050
R94371,P34493,C94371,94,245,307,7070210
R94372,P49377,C94372,92,98,214,1929424
R94373,P3319,C94373,50,271,456,6178800
R94374,P59289,C94374,76,208,227,3588416
R94375,P33415,C94375,28,145,206,836360
R94376,P96446,C94376,17,73,489,606849
R94377,P57161,C94377,65,246,166,2654340
R94378,P57317,C94378,66,243,106,1700028
R94379,P58509,C94379,56,70,481,1885520
R94380,P9587,C94380,56,164,107,982688
R94381,P44442,C94381,87,101,446,3919002
R94382,P64885,C94382,31,223,107,739691
R94383,P95632,C94383,51,21,50,53550
R94384,P42362,C94384,74,112,428,3547264
R94385,P37445,C94385,15,42,334,210420
R94386,P50281,C94386,9,287,135,348705
R94387,P66084,C94387,44,244,46,493856
R94388,P85136,C94388,55,194,370,3947900
R94389,P43207,C94389,92,353,332,10782032
R94390,P59327,C94390,61,58,328,1160464
R94391,P98147,C94391,46,280,17,218960
R94392,P58250,C94392,50,339,113,1915350
R94393,P79446,C94393,29,66,425,813450
R94394,P5211,C94394,45,316,139,1976580
R94395,P58153,C94395,49,107,454,2380322
R94396,P72170,C94396,53,360,197,3758760
R94397,P11979,C94397,0,281,278,0
R94398,P84740,C94398,10,109,19,20710
R94399,P28839,C94399,66,196,444,5743584
R94400,P42943,C94400,24,30,277,199440
R94401,P41737,C94401,16,345,245,1352400
R94402,P602,C94402,92,40,124,456320
R94403,P19134,C94403,58,24,412,573504
R94404,P45607,C94404,53,41,333,723609
R94405,P36156,C94405,83,285,312,7380360
R94406,P70288,C94406,34,224,492,3747072
R94407,P97132,C94407,70,348,381,9281160
R94408,P59745,C94408,71,42,121,360822
R94409,P50582,C94409,61,88,265,1422520
R94410,P71359,C94410,83,147,341,4160541
R94411,P86692,C94411,21,138,167,483966
R94412,P63952,C94412,24,103,485,1198920
R94413,P4458,C94413,99,296,256,7501824
R94414,P64155,C94414,74,324,361,8655336
R94415,P4389,C94415,24,37,227,201576
R94416,P3189,C94416,12,321,148,570096
R94417,P77902,C94417,50,16,152,121600
R94418,P43772,C94418,57,346,276,5443272
R94419,P28089,C94419,11,312,273,936936
R94420,P93815,C94420,12,345,261,1080540
R94421,P99494,C94421,29,173,132,662244
R94422,P4298,C94422,20,130,292,759200
R94423,P25474,C94423,3,297,318,283338
R94424,P2370,C94424,98,87,227,1935402
R94425,P58601,C94425,66,338,455,10150140
R94426,P95317,C94426,38,343,464,6047776
R94427,P67810,C94427,12,263,301,949956
R94428,P70532,C94428,53,220,197,2297020
R94429,P2765,C94429,47,217,492,5017908
R94430,P83308,C94430,29,147,338,1440894
R94431,P10565,C94431,8,304,348,846336
R94432,P90715,C94432,34,68,36,83232
R94433,P90790,C94433,70,297,490,10187100
R94434,P23103,C94434,8,99,230,182160
R94435,P80901,C94435,34,260,255,2254200
R94436,P99870,C94436,83,247,431,8835931
R94437,P52464,C94437,6,334,452,905808
R94438,P21643,C94438,61,249,107,1625223
R94439,P22128,C94439,16,205,450,1476000
R94440,P99165,C94440,36,207,201,1497852
R94441,P86455,C94441,31,279,111,960039
R94442,P63218,C94442,83,178,444,6559656
R94443,P41629,C94443,64,322,212,4368896
R94444,P93651,C94444,41,139,216,1230984
R94445,P29736,C94445,20,57,373,425220
R94446,P67894,C94446,7,124,474,411432
R94447,P2711,C94447,18,309,166,923292
R94448,P90018,C94448,62,31,6,11532
R94449,P24960,C94449,81,104,112,943488
R94450,P86337,C94450,78,168,17,222768
R94451,P26949,C94451,66,182,215,2582580
R94452,P18744,C94452,14,207,16,46368
R94453,P82401,C94453,4,6,441,10584
R94454,P48750,C94454,47,155,55,400675
R94455,P96311,C94455,96,18,42,72576
R94456,P5947,C94456,57,211,191,2297157
R94457,P17130,C94457,42,313,104,1367184
R94458,P61789,C94458,9,241,99,214731
R94459,P32718,C94459,6,229,195,267930
R94460,P63503,C94460,53,56,216,641088
R94461,P63400,C94461,69,311,497,10665123
R94462,P24489,C94462,12,45,348,187920
R94463,P48723,C94463,47,112,73,384272
R94464,P281,C94464,53,192,154,1567104
R94465,P54340,C94465,100,228,380,8664000
R94466,P20823,C94466,10,58,221,128180
R94467,P56614,C94467,76,18,109,149112
R94468,P81157,C94468,2,275,142,78100
R94469,P82539,C94469,40,359,58,832880
R94470,P19405,C94470,93,221,234,4809402
R94471,P95694,C94471,24,165,477,1888920
R94472,P84937,C94472,6,336,136,274176
R94473,P25141,C94473,57,198,367,4141962
R94474,P83270,C94474,64,110,418,2942720
R94475,P42654,C94475,26,256,308,2050048
R94476,P16570,C94476,6,204,400,489600
