rental_id,customer_id,product_id,quantity
r76482,user291,prd119,7
r76483,user141,prd673,2
r76484,user508,prd152,2
r76485,user970,prd306,7
r76486,user962,prd930,7
r76487,user630,prd107,6
r76488,user393,prd929,1
r76489,user193,prd691,4
r76490,user428,prd185,5
r76491,user879,prd740,2
r76492,user622,prd692,7
r76493,user861,prd46,1
r76494,user100,prd514,5
r76495,user310,prd85,6
r76496,user491,prd963,2
r76497,user969,prd520,2
r76498,user863,prd414,7
r76499,user831,prd579,1
r76500,user437,prd141,7
r76501,user410,prd922,2
r76502,user156,prd251,6
r76503,user879,prd615,5
r76504,user628,prd584,4
r76505,user42,prd162,7
r76506,user698,prd516,7
r76507,user47,prd339,2
r76508,user30,prd200,4
r76509,user405,prd912,6
r76510,user120,prd718,4
r76511,user911,prd846,7
r76512,user669,prd778,3
r76513,user430,prd394,5
r76514,user841,prd982,4
r76515,user879,prd944,7
r76516,user868,prd339,2
r76517,user701,prd149,5
r76518,user544,prd778,3
r76519,user897,prd177,4
r76520,user926,prd147,1
r76521,user259,prd507,7
r76522,user152,prd553,3
r76523,user646,prd955,7
r76524,user716,prd790,3
r76525,user379,prd648,3
r76526,user359,prd985,2
r76527,user386,prd724,3
r76528,user55,prd777,6
r76529,user325,prd126,3
r76530,user30,prd837,5
r76531,user527,prd826,5
r76532,user543,prd40,1
r76533,user482,prd958,6
r76534,user149,prd768,3
r76535,user18,prd39,6
r76536,user391,prd725,5
r76537,user33,prd896,7
r76538,user829,prd199,7
r76539,user836,prd134,5
r76540,user860,prd445,4
r76541,user248,prd885,3
r76542,user311,prd24,4
r76543,user826,prd188,2
r76544,user522,prd86,6
r76545,user67,prd563,6
r76546,user193,prd748,4
r76547,user12,prd337,7
r76548,user347,prd132,1
r76549,user427,prd574,7
r76550,user955,prd478,7
r76551,user893,prd12,5
r76552,user731,prd358,3
r76553,user292,prd778,5
r76554,user704,prd801,1
r76555,user536,prd800,4
r76556,user826,prd49,1
r76557,user601,prd76,5
r76558,user822,prd988,5
r76559,user209,prd981,6
r76560,user829,prd600,7
r76561,user149,prd252,3
r76562,user838,prd737,7
r76563,user885,prd600,6
r76564,user504,prd889,6
r76565,user468,prd31,4
r76566,user790,prd740,6
r76567,user829,prd8,5
r76568,user843,prd696,6
r76569,user450,prd179,2
r76570,user867,prd152,7
r76571,user926,prd628,1
r76572,user298,prd793,2
r76573,user277,prd841,2
r76574,user310,prd561,4
r76575,user473,prd852,7
r76576,user803,prd80,5
r76577,user958,prd911,2
r76578,user776,prd104,2
r76579,user753,prd262,3
r76580,user58,prd791,6
r76581,user308,prd860,2
r76582,user356,prd513,4
r76583,user591,prd359,2
r76584,user856,prd11,6
r76585,user983,prd231,6
r76586,user158,prd744,7
r76587,user440,prd121,5
r76588,user382,prd622,4
r76589,user239,prd726,1
r76590,user75,prd510,3
r76591,user655,prd908,2
r76592,user463,prd531,4
r76593,user121,prd94,4
r76594,user920,prd473,2
r76595,user215,prd357,1
r76596,user442,prd838,6
r76597,user423,prd828,7
r76598,user209,prd626,6
r76599,user346,prd863,3
r76600,user603,prd281,5
r76601,user391,prd846,4
r76602,user584,prd100,4
r76603,user152,prd660,2
r76604,user722,prd457,4
r76605,user973,prd478,2
r76606,user980,prd469,6
r76607,user683,prd466,3
r76608,user196,prd834,4
r76609,user776,prd486,6
r76610,user171,prd826,4
r76611,user276,prd938,1
r76612,user403,prd213,7
r76613,user361,prd633,4
r76614,user952,prd643,2
r76615,user607,prd395,6
r76616,user843,prd386,7
r76617,user232,prd484,1
r76618,user542,prd988,6
r76619,user79,prd152,6
r76620,user478,prd608,3
r76621,user817,prd628,1
r76622,user809,prd648,6
r76623,user340,prd402,5
r76624,user175,prd401,1
r76625,user365,prd937,6
r76626,user384,prd213,3
r76627,user775,prd227,4
r76628,user715,prd573,1
r76629,user351,prd625,3
r76630,user536,prd848,2
r76631,user339,prd52,7
r76632,user527,prd861,7
r76633,user134,prd715,7
r76634,user36,prd967,7
r76635,user384,prd131,1
r76636,user56,prd657,2
r76637,user534,prd712,6
r76638,user778,prd52,3
r76639,user856,prd284,4
r76640,user65,prd889,5
r76641,user596,prd362,3
r76642,user514,prd352,2
r76643,user828,prd952,7
r76644,user413,prd517,7
r76645,user833,prd804,4
r76646,user97,prd518,4
r76647,user868,prd89,7
r76648,user615,prd967,1
r76649,user303,prd754,7
r76650,user766,prd969,2
r76651,user907,prd490,4
r76652,user64,prd412,3
r76653,user557,prd432,7
r76654,user603,prd333,2
r76655,user390,prd133,7
r76656,user858,prd538,2
r76657,user604,prd522,5
r76658,user427,prd348,5
r76659,user58,prd26,6
r76660,user723,prd41,2
r76661,user25,prd24,1
r76662,user233,prd131,2
r76663,user996,prd151,5
r76664,user318,prd872,4
r76665,user18,prd946,6
r76666,user27,prd464,5
r76667,user605,prd799,5
r76668,user478,prd6,5
r76669,user915,prd975,3
r76670,user209,prd736,2
r76671,user740,prd166,3
r76672,user433,prd686,6
r76673,user99,prd622,2
r76674,user863,prd90,6
r76675,user350,prd781,3
r76676,user89,prd933,4
r76677,user332,prd179,6
r76678,user535,prd175,3
r76679,user310,prd520,5
r76680,user160,prd69,7
r76681,user315,prd683,5
r76682,user309,prd393,1
r76683,user32,prd599,7
r76684,user622,prd455,5
r76685,user456,prd428,4
r76686,user681,prd277,1
r76687,user305,prd358,6
r76688,user629,prd218,5
r76689,user709,prd349,3
r76690,user509,prd703,1
r76691,user760,prd71,4
r76692,user713,prd327,2
r76693,user758,prd577,1
r76694,user67,prd207,7
r76695,user987,prd164,5
r76696,user530,prd976,7
r76697,user15,prd814,4
r76698,user825,prd13,3
r76699,user337,prd491,3
r76700,user729,prd780,4
r76701,user527,prd322,3
r76702,user14,prd288,3
r76703,user284,prd213,2
r76704,user514,prd149,2
r76705,user201,prd456,6
r76706,user587,prd30,3
r76707,user338,prd851,1
r76708,user508,prd720,7
r76709,user350,prd544,3
r76710,user694,prd52,2
r76711,user114,prd549,5
r76712,user697,prd69,4
r76713,user662,prd450,7
r76714,user338,prd893,2
r76715,user978,prd462,7
r76716,user198,prd500,4
r76717,user619,prd162,6
r76718,user16,prd696,4
r76719,user986,prd288,5
r76720,user841,prd654,3
r76721,user287,prd317,3
r76722,user103,prd16,5
r76723,user65,prd144,1
r76724,user766,prd207,3
r76725,user135,prd947,5
r76726,user298,prd828,7
r76727,user63,prd494,3
r76728,user601,prd819,4
r76729,user777,prd569,4
r76730,user519,prd602,3
r76731,user28,prd946,3
r76732,user198,prd318,1
r76733,user249,prd174,6
r76734,user781,prd725,6
r76735,user24,prd172,3
r76736,user277,prd90,1
r76737,user200,prd135,3
r76738,user336,prd763,7
r76739,user196,prd174,4
r76740,user659,prd19,7
r76741,user152,prd781,4
r76742,user254,prd13,3
r76743,user720,prd412,2
r76744,user435,prd634,5
r76745,user996,prd176,1
r76746,user49,prd289,1
r76747,user296,prd463,2
r76748,user558,prd268,5
r76749,user200,prd300,6
r76750,user227,prd771,2
r76751,user929,prd739,2
r76752,user235,prd484,6
r76753,user878,prd651,3
r76754,user505,prd656,5
r76755,user54,prd902,2
r76756,user78,prd103,6
r76757,user989,prd778,3
r76758,user964,prd164,1
r76759,user574,prd101,6
r76760,user874,prd834,7
r76761,user361,prd243,6
r76762,user599,prd731,2
r76763,user89,prd175,3
r76764,user109,prd499,5
r76765,user944,prd302,7
r76766,user835,prd57,7
r76767,user699,prd881,2
r76768,user145,prd634,1
r76769,user82,prd758,6
r76770,user298,prd719,6
r76771,user914,prd717,1
r76772,user132,prd769,7
r76773,user700,prd224,7
r76774,user525,prd523,4
r76775,user979,prd599,4
r76776,user812,prd161,6
r76777,user607,prd737,4
r76778,user829,prd423,7
r76779,user827,prd727,5
r76780,user82,prd922,7
r76781,user19,prd145,3
r76782,user173,prd994,3
r76783,user748,prd234,2
r76784,user352,prd838,7
r76785,user144,prd235,6
r76786,user650,prd773,1
r76787,user455,prd712,2
r76788,user470,prd340,6
r76789,user529,prd631,4
r76790,user27,prd196,7
r76791,user989,prd931,7
r76792,user580,prd418,2
r76793,user913,prd941,5
r76794,user468,prd391,4
r76795,user483,prd349,6
r76796,user728,prd382,1
r76797,user505,prd837,3
r76798,user677,prd354,2
r76799,user147,prd280,4
r76800,user870,prd529,7
r76801,user717,prd719,1
r76802,user970,prd516,5
r76803,user111,prd835,3
r76804,user605,prd283,2
r76805,user929,prd849,5
r76806,user469,prd785,6
r76807,user213,prd38,5
r76808,user36,prd482,1
r76809,user250,prd279,5
r76810,user461,prd106,1
r76811,user668,prd746,3
r76812,user971,prd713,7
r76813,user476,prd588,2
r76814,user94,prd886,2
r76815,user322,prd235,6
r76816,user202,prd814,5
r76817,user198,prd389,2
r76818,user474,prd177,6
r76819,user326,prd290,2
r76820,user221,prd949,2
r76821,user893,prd495,7
r76822,user566,prd212,1
r76823,user943,prd37,1
r76824,user596,prd149,1
r76825,user621,prd656,2
r76826,user598,prd782,4
r76827,user122,prd999,3
r76828,user492,prd207,6
r76829,user251,prd957,2
r76830,user237,prd17,3
r76831,user314,prd844,2
r76832,user329,prd619,7
r76833,user141,prd156,7
r76834,user225,prd141,3
r76835,user492,prd575,4
r76836,user758,prd16,1
r76837,user696,prd160,3
r76838,user694,prd373,4
r76839,user882,prd749,1
r76840,user578,prd241,4
r76841,user503,prd913,7
r76842,user305,prd479,6
r76843,user952,prd467,6
r76844,user390,prd345,4
r76845,user187,prd955,2
r76846,user258,prd907,1
r76847,user694,prd767,5
r76848,user653,prd218,3
r76849,user168,prd170,2
r76850,user13,prd632,6
r76851,user512,prd683,1
r76852,user659,prd58,7
r76853,user347,prd58,3
r76854,user17,prd306,4
r76855,user707,prd468,1
r76856,user400,prd956,2
r76857,user144,prd987,4
r76858,user588,prd871,4
r76859,user949,prd246,5
r76860,user944,prd519,5
r76861,user964,prd658,6
r76862,user810,prd474,1
r76863,user416,prd911,7
r76864,user501,prd930,4
r76865,user847,prd18,7
r76866,user927,prd527,2
r76867,user529,prd282,2
r76868,user775,prd822,6
r76869,user643,prd257,4
r76870,user785,prd160,2
r76871,user718,prd881,6
r76872,user420,prd231,3
r76873,user816,prd360,4
r76874,user977,prd144,6
r76875,user372,prd886,3
r76876,user503,prd507,6
r76877,user476,prd935,3
r76878,user41,prd985,6
r76879,user657,prd416,1
r76880,user617,prd447,6
r76881,user485,prd159,1
r76882,user773,prd96,3
r76883,user82,prd98,2
r76884,user125,prd819,5
r76885,user872,prd29,1
r76886,user172,prd166,1
r76887,user307,prd337,1
r76888,user113,prd689,3
r76889,user901,prd811,7
r76890,user786,prd817,5
r76891,user229,prd829,6
r76892,user50,prd80,5
r76893,user706,prd388,7
r76894,user717,prd757,3
r76895,user272,prd612,1
r76896,user618,prd731,3
r76897,user584,prd879,5
r76898,user156,prd511,6
r76899,user939,prd897,5
r76900,user353,prd207,6
r76901,user660,prd489,3
r76902,user684,prd328,4
r76903,user199,prd962,6
r76904,user186,prd348,7
r76905,user262,prd200,3
r76906,user508,prd737,1
r76907,user601,prd74,2
r76908,user789,prd871,6
r76909,user468,prd875,6
r76910,user195,prd576,4
r76911,user788,prd930,7
r76912,user529,prd628,7
r76913,user761,prd964,3
r76914,user81,prd591,4
r76915,user624,prd35,5
r76916,user359,prd401,3
r76917,user532,prd174,6
r76918,user761,prd880,3
r76919,user675,prd774,2
r76920,user394,prd154,4
r76921,user827,prd956,5
r76922,user203,prd227,1
r76923,user154,prd528,2
r76924,user863,prd653,6
r76925,user402,prd181,3
r76926,user208,prd418,6
r76927,user621,prd421,4
r76928,user690,prd712,3
r76929,user310,prd492,3
r76930,user588,prd588,5
r76931,user396,prd111,6
r76932,user496,prd93,5
r76933,user841,prd886,4
r76934,user601,prd386,2
r76935,user643,prd223,3
r76936,user622,prd357,4
r76937,user152,prd248,4
r76938,user574,prd753,3
r76939,user338,prd385,4
r76940,user465,prd178,5
r76941,user760,prd554,3
r76942,user111,prd920,2
r76943,user955,prd684,3
r76944,user761,prd781,7
r76945,user406,prd336,6
r76946,user930,prd250,4
r76947,user552,prd929,1
r76948,user942,prd282,4
r76949,user47,prd179,3
r76950,user290,prd282,4
r76951,user103,prd25,5
r76952,user270,prd938,5
r76953,user993,prd862,2
r76954,user992,prd103,3
r76955,user172,prd79,1
r76956,user457,prd467,2
r76957,user612,prd537,5
r76958,user289,prd325,2
r76959,user786,prd603,3
r76960,user582,prd67,5
r76961,user787,prd298,4
r76962,user264,prd683,3
r76963,user659,prd541,2
r76964,user415,prd668,1
r76965,user960,prd449,4
r76966,user411,prd127,6
r76967,user98,prd797,5
r76968,user956,prd623,1
r76969,user691,prd534,4
r76970,user967,prd877,5
r76971,user65,prd207,1
r76972,user679,prd629,6
r76973,user611,prd994,7
r76974,user1,prd868,3
r76975,user272,prd818,3
r76976,user40,prd673,7
r76977,user101,prd814,4
r76978,user461,prd410,4
r76979,user965,prd392,6
r76980,user631,prd167,6
r76981,user216,prd273,3
r76982,user402,prd504,6
r76983,user113,prd841,7
r76984,user368,prd723,6
r76985,user148,prd706,4
r76986,user634,prd966,3
r76987,user66,prd284,7
r76988,user163,prd248,1
r76989,user853,prd151,1
r76990,user412,prd626,5
r76991,user821,prd154,2
r76992,user55,prd785,3
r76993,user301,prd741,5
r76994,user667,prd207,7
r76995,user466,prd673,5
r76996,user843,prd192,3
r76997,user419,prd197,4
r76998,user302,prd993,3
r76999,user895,prd47,6
r77000,user549,prd57,3
r77001,user382,prd580,1
r77002,user350,prd564,3
r77003,user248,prd32,1
r77004,user126,prd59,2
r77005,user616,prd35,1
r77006,user239,prd18,5
r77007,user984,prd61,7
r77008,user899,prd123,7
r77009,user824,prd931,2
r77010,user439,prd101,4
r77011,user934,prd646,3
r77012,user532,prd914,4
r77013,user886,prd529,6
r77014,user862,prd691,5
r77015,user419,prd536,6
r77016,user813,prd975,1
r77017,user999,prd9,3
r77018,user727,prd747,7
r77019,user652,prd165,2
r77020,user804,prd874,4
r77021,user224,prd358,2
r77022,user162,prd488,3
r77023,user994,prd240,5
r77024,user104,prd740,2
r77025,user259,prd757,3
r77026,user134,prd496,3
r77027,user110,prd434,4
r77028,user506,prd599,6
r77029,user384,prd599,3
r77030,user45,prd483,7
r77031,user116,prd612,2
r77032,user367,prd321,4
r77033,user447,prd164,3
r77034,user889,prd222,7
r77035,user147,prd444,1
r77036,user305,prd741,1
r77037,user693,prd109,4
r77038,user330,prd655,2
r77039,user680,prd344,4
r77040,user452,prd43,2
r77041,user185,prd478,7
r77042,user948,prd25,1
r77043,user115,prd528,7
r77044,user868,prd274,4
r77045,user187,prd964,7
r77046,user115,prd71,7
r77047,user265,prd879,7
r77048,user138,prd6,3
r77049,user470,prd477,2
r77050,user929,prd681,1
r77051,user160,prd420,5
r77052,user371,prd106,3
r77053,user655,prd542,3
r77054,user583,prd3,1
r77055,user604,prd561,6
r77056,user562,prd988,7
r77057,user265,prd937,7
r77058,user62,prd604,4
r77059,user936,prd507,4
r77060,user70,prd733,4
r77061,user35,prd979,4
r77062,user698,prd638,6
r77063,user126,prd835,2
r77064,user949,prd196,1
r77065,user339,prd309,1
r77066,user221,prd406,3
r77067,user205,prd848,7
r77068,user83,prd261,6
r77069,user72,prd960,2
r77070,user497,prd811,3
r77071,user715,prd452,2
r77072,user532,prd974,6
r77073,user82,prd414,5
r77074,user672,prd613,6
r77075,user388,prd63,2
r77076,user162,prd872,3
r77077,user551,prd79,6
r77078,user235,prd506,4
r77079,user493,prd607,4
r77080,user763,prd305,6
r77081,user90,prd674,1
r77082,user925,prd944,7
r77083,user814,prd548,6
r77084,user166,prd920,3
r77085,user944,prd187,4
r77086,user821,prd286,6
r77087,user568,prd203,3
r77088,user863,prd364,2
r77089,user161,prd271,6
r77090,user598,prd111,4
r77091,user999,prd672,6
r77092,user524,prd254,1
r77093,user193,prd358,2
r77094,user342,prd169,3
r77095,user413,prd31,3
r77096,user498,prd105,2
r77097,user789,prd948,6
r77098,user398,prd147,2
r77099,user587,prd282,7
r77100,user77,prd339,3
r77101,user27,prd212,3
r77102,user939,prd303,5
r77103,user141,prd582,6
r77104,user422,prd291,5
r77105,user363,prd284,4
r77106,user731,prd784,5
r77107,user175,prd86,2
r77108,user74,prd868,7
r77109,user412,prd148,1
r77110,user924,prd702,7
r77111,user422,prd858,5
r77112,user707,prd785,5
r77113,user709,prd256,3
r77114,user903,prd687,4
r77115,user806,prd530,6
r77116,user594,prd164,7
r77117,user659,prd606,1
r77118,user113,prd394,4
r77119,user828,prd572,2
r77120,user329,prd691,6
r77121,user300,prd763,7
r77122,user689,prd812,2
r77123,user923,prd981,1
r77124,user879,prd55,2
r77125,user363,prd134,3
r77126,user459,prd255,7
r77127,user88,prd769,4
r77128,user331,prd747,3
r77129,user611,prd9,7
r77130,user440,prd35,1
r77131,user761,prd720,7
r77132,user8,prd893,6
r77133,user359,prd992,2
r77134,user701,prd37,2
r77135,user605,prd677,7
r77136,user251,prd298,1
r77137,user331,prd226,5
r77138,user399,prd904,2
r77139,user999,prd187,4
r77140,user926,prd68,2
r77141,user939,prd562,1
r77142,user213,prd456,2
r77143,user653,prd577,7
r77144,user905,prd972,2
r77145,user983,prd481,1
r77146,user792,prd341,1
r77147,user729,prd782,7
r77148,user291,prd460,4
r77149,user483,prd297,7
r77150,user795,prd749,2
r77151,user962,prd541,5
r77152,user110,prd42,4
r77153,user692,prd256,6
r77154,user530,prd825,1
r77155,user364,prd55,6
r77156,user255,prd204,7
r77157,user878,prd813,2
r77158,user827,prd262,2
r77159,user258,prd174,7
r77160,user412,prd116,6
r77161,user238,prd316,1
r77162,user603,prd876,5
r77163,user414,prd691,5
r77164,user612,prd150,4
r77165,user750,prd209,2
r77166,user750,prd347,7
r77167,user840,prd680,6
r77168,user479,prd646,1
r77169,user133,prd123,6
r77170,user426,prd526,5
r77171,user642,prd241,6
r77172,user823,prd271,1
r77173,user428,prd382,3
r77174,user126,prd186,6
r77175,user274,prd925,7
r77176,user18,prd122,3
r77177,user941,prd288,6
r77178,user535,prd708,3
r77179,user101,prd691,5
r77180,user929,prd865,5
r77181,user452,prd586,4
r77182,user52,prd93,7
r77183,user880,prd117,3
r77184,user134,prd775,7
r77185,user875,prd247,5
r77186,user224,prd741,4
r77187,user55,prd124,1
r77188,user984,prd13,1
r77189,user491,prd277,7
r77190,user262,prd632,3
r77191,user627,prd895,5
r77192,user481,prd797,3
r77193,user361,prd690,1
r77194,user808,prd977,3
r77195,user304,prd734,1
r77196,user51,prd34,6
r77197,user355,prd344,3
r77198,user17,prd886,1
r77199,user686,prd129,2
r77200,user489,prd252,6
r77201,user322,prd424,6
r77202,user3,prd221,4
r77203,user653,prd172,2
r77204,user115,prd893,5
r77205,user902,prd208,2
r77206,user224,prd336,6
r77207,user18,prd295,6
r77208,user380,prd785,2
r77209,user213,prd400,7
r77210,user802,prd69,3
r77211,user271,prd545,6
r77212,user853,prd392,5
r77213,user759,prd961,4
r77214,user628,prd685,6
r77215,user765,prd789,6
r77216,user178,prd608,2
r77217,user461,prd498,5
r77218,user131,prd805,4
r77219,user733,prd963,3
r77220,user170,prd818,6
r77221,user507,prd566,1
r77222,user787,prd990,5
r77223,user545,prd619,5
r77224,user477,prd166,3
r77225,user568,prd313,4
r77226,user873,prd325,1
r77227,user69,prd540,6
r77228,user443,prd508,5
r77229,user478,prd448,4
r77230,user389,prd111,3
r77231,user512,prd624,6
r77232,user18,prd215,6
r77233,user671,prd104,4
r77234,user665,prd380,5
r77235,user53,prd880,7
r77236,user665,prd871,1
r77237,user901,prd898,2
r77238,user355,prd883,4
r77239,user393,prd450,5
r77240,user642,prd893,5
r77241,user213,prd54,7
r77242,user420,prd486,2
r77243,user569,prd469,4
r77244,user564,prd811,1
r77245,user849,prd595,6
r77246,user444,prd423,3
r77247,user420,prd225,3
r77248,user309,prd735,6
r77249,user223,prd312,1
r77250,user455,prd121,3
r77251,user679,prd597,5
r77252,user825,prd826,7
r77253,user511,prd407,2
r77254,user818,prd643,2
r77255,user26,prd266,2
r77256,user476,prd658,3
r77257,user659,prd262,3
r77258,user207,prd338,4
r77259,user889,prd951,5
r77260,user535,prd655,5
r77261,user786,prd911,6
r77262,user957,prd974,6
r77263,user696,prd607,6
r77264,user693,prd884,1
r77265,user467,prd735,4
r77266,user488,prd857,5
r77267,user357,prd6,4
r77268,user649,prd192,5
r77269,user592,prd638,5
r77270,user588,prd793,2
r77271,user967,prd844,1
r77272,user540,prd909,5
r77273,user949,prd777,7
r77274,user636,prd64,4
r77275,user883,prd984,3
r77276,user227,prd906,7
r77277,user189,prd6,1
r77278,user345,prd373,4
r77279,user775,prd200,4
r77280,user168,prd39,6
r77281,user576,prd708,4
r77282,user815,prd848,3
r77283,user451,prd205,3
r77284,user237,prd75,1
r77285,user492,prd296,6
r77286,user317,prd385,6
r77287,user337,prd411,3
r77288,user329,prd502,7
r77289,user438,prd215,7
r77290,user626,prd878,1
r77291,user141,prd363,3
r77292,user558,prd4,2
r77293,user264,prd676,1
r77294,user519,prd302,2
r77295,user926,prd833,6
r77296,user815,prd44,5
r77297,user926,prd880,6
r77298,user883,prd789,6
r77299,user649,prd182,6
