020-08-11 01:17:10,951 charges_calc.py:163 DEBUG [RNT051] Value 'units_rented' read as 6
2020-08-11 13:46:25,655 charges_calc.py:163 DEBUG [RNT952] Value 'product_code' read as PRD70
2020-08-11 13:46:25,655 charges_calc.py:163 DEBUG [RNT952] Value 'rental_start' read as 8/21/17
2020-08-11 13:46:25,655 charges_calc.py:163 DEBUG [RNT952] Value 'rental_end' read as 9/21/17
2020-08-11 13:46:25,655 charges_calc.py:163 DEBUG [RNT952] Value 'price_per_day' read as 28
2020-08-11 13:46:25,655 charges_calc.py:163 DEBUG [RNT952] Value 'units_rented' read as 7
2020-08-11 13:46:25,655 charges_calc.py:177 DEBUG [RNT952] Value total_days set as 31
2020-08-11 13:46:25,655 charges_calc.py:177 DEBUG [RNT952] Value total_price set as 868.0
2020-08-11 13:46:25,655 charges_calc.py:177 DEBUG [RNT952] Value total_sqrt set as 29.46183972531247
2020-08-11 13:46:25,655 charges_calc.py:177 DEBUG [RNT952] Value unit_cost set as 124.0
2020-08-11 13:46:25,655 charges_calc.py:163 DEBUG [RNT953] Value 'product_code' read as PRD41
2020-08-11 13:46:25,670 charges_calc.py:163 DEBUG [RNT953] Value 'rental_start' read as 3/17/16
2020-08-11 13:46:25,670 charges_calc.py:163 DEBUG [RNT953] Value 'rental_end' read as 11/16/18
2020-08-11 13:46:25,670 charges_calc.py:163 DEBUG [RNT953] Value 'price_per_day' read as 38
2020-08-11 13:46:25,670 charges_calc.py:163 DEBUG [RNT953] Value 'units_rented' read as 5
2020-08-11 13:46:25,670 charges_calc.py:177 DEBUG [RNT953] Value total_days set as 974
2020-08-11 13:46:25,670 charges_calc.py:177 DEBUG [RNT953] Value total_price set as 37012.0
2020-08-11 13:46:25,670 charges_calc.py:177 DEBUG [RNT953] Value total_sqrt set as 192.38503060269528
2020-08-11 13:46:25,670 charges_calc.py:177 DEBUG [RNT953] Value unit_cost set as 7402.4
2020-08-11 13:46:25,670 charges_calc.py:163 DEBUG [RNT954] Value 'product_code' read as PRD27
2020-08-11 13:46:25,670 charges_calc.py:163 DEBUG [RNT954] Value 'rental_start' read as 4/10/16
2020-08-11 13:46:25,670 charges_calc.py:163 DEBUG [RNT954] Value 'rental_end' read as 10/21/16
2020-08-11 13:46:25,670 charges_calc.py:163 DEBUG [RNT954] Value 'price_per_day' read as 21
2020-08-11 13:46:25,670 charges_calc.py:163 DEBUG [RNT954] Value 'units_rented' read as 3
2020-08-11 13:46:25,670 charges_calc.py:177 DEBUG [RNT954] Value total_days set as 194
2020-08-11 13:46:25,670 charges_calc.py:177 DEBUG [RNT954] Value total_price set as 4074.0
2020-08-11 13:46:25,670 charges_calc.py:177 DEBUG [RNT954] Value total_sqrt set as 63.82789358893179
2020-08-11 13:46:25,670 charges_calc.py:177 DEBUG [RNT954] Value unit_cost set as 1358.0
2020-08-11 13:46:25,670 charges_calc.py:163 DEBUG [RNT955] Value 'product_code' read as PRD74
2020-08-11 13:46:25,670 charges_calc.py:163 DEBUG [RNT955] Value 'rental_start' read as 10/15/17
2020-08-11 13:46:25,670 charges_calc.py:163 DEBUG [RNT955] Value 'rental_end' read as 7/9/17
2020-08-11 13:46:25,670 charges_calc.py:163 DEBUG [RNT955] Value 'price_per_day' read as 35
2020-08-11 13:46:25,670 charges_calc.py:163 DEBUG [RNT955] Value 'units_rented' read as 7
2020-08-11 13:46:25,670 charges_calc.py:177 DEBUG [RNT955] Value total_days set as -98
2020-08-11 13:46:25,670 charges_calc.py:177 DEBUG [RNT955] Value total_price set as -3430.0
2020-08-11 13:46:25,670 charges_calc.py:175 WARNING [RNT955] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 13:46:25,670 charges_calc.py:177 DEBUG [RNT955] Value total_sqrt set as 0.0
2020-08-11 13:46:25,670 charges_calc.py:177 DEBUG [RNT955] Value unit_cost set as -490.0
2020-08-11 13:46:25,670 charges_calc.py:163 DEBUG [RNT956] Value 'product_code' read as PRD43
2020-08-11 13:46:25,670 charges_calc.py:163 DEBUG [RNT956] Value 'rental_start' read as 5/17/16
2020-08-11 13:46:25,670 charges_calc.py:163 DEBUG [RNT956] Value 'rental_end' read as 2/29/16
2020-08-11 13:46:25,670 charges_calc.py:163 DEBUG [RNT956] Value 'price_per_day' read as 16
2020-08-11 13:46:25,670 charges_calc.py:163 DEBUG [RNT956] Value 'units_rented' read as 6
2020-08-11 13:46:25,670 charges_calc.py:177 DEBUG [RNT956] Value total_days set as -78
2020-08-11 13:46:25,670 charges_calc.py:177 DEBUG [RNT956] Value total_price set as -1248.0
2020-08-11 13:46:25,670 charges_calc.py:175 WARNING [RNT956] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 13:46:25,670 charges_calc.py:177 DEBUG [RNT956] Value total_sqrt set as 0.0
2020-08-11 13:46:25,670 charges_calc.py:177 DEBUG [RNT956] Value unit_cost set as -208.0
2020-08-11 13:46:25,670 charges_calc.py:163 DEBUG [RNT957] Value 'product_code' read as PRD28
2020-08-11 13:46:25,670 charges_calc.py:163 DEBUG [RNT957] Value 'rental_start' read as 6/14/18
2020-08-11 13:46:25,670 charges_calc.py:163 DEBUG [RNT957] Value 'rental_end' read as 11/1/17
2020-08-11 13:46:25,670 charges_calc.py:163 DEBUG [RNT957] Value 'price_per_day' read as 30
2020-08-11 13:46:25,670 charges_calc.py:163 DEBUG [RNT957] Value 'units_rented' read as 9
2020-08-11 13:46:25,670 charges_calc.py:177 DEBUG [RNT957] Value total_days set as -225
2020-08-11 13:46:25,670 charges_calc.py:177 DEBUG [RNT957] Value total_price set as -6750.0
2020-08-11 13:46:25,670 charges_calc.py:175 WARNING [RNT957] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 13:46:25,670 charges_calc.py:177 DEBUG [RNT957] Value total_sqrt set as 0.0
2020-08-11 13:46:25,670 charges_calc.py:177 DEBUG [RNT957] Value unit_cost set as -750.0
2020-08-11 13:46:25,670 charges_calc.py:163 DEBUG [RNT958] Value 'product_code' read as PRD82
2020-08-11 13:46:25,670 charges_calc.py:163 DEBUG [RNT958] Value 'rental_start' read as 6/21/17
2020-08-11 13:46:25,670 charges_calc.py:163 DEBUG [RNT958] Value 'rental_end' read as 11/13/16
2020-08-11 13:46:25,670 charges_calc.py:163 DEBUG [RNT958] Value 'price_per_day' read as 24
2020-08-11 13:46:25,670 charges_calc.py:163 DEBUG [RNT958] Value 'units_rented' read as 10
2020-08-11 13:46:25,670 charges_calc.py:177 DEBUG [RNT958] Value total_days set as -220
2020-08-11 13:46:25,686 charges_calc.py:177 DEBUG [RNT958] Value total_price set as -5280.0
2020-08-11 13:46:25,686 charges_calc.py:175 WARNING [RNT958] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 13:46:25,686 charges_calc.py:177 DEBUG [RNT958] Value total_sqrt set as 0.0
2020-08-11 13:46:25,686 charges_calc.py:177 DEBUG [RNT958] Value unit_cost set as -528.0
2020-08-11 13:46:25,686 charges_calc.py:163 DEBUG [RNT959] Value 'product_code' read as PRD92
2020-08-11 13:46:25,686 charges_calc.py:163 DEBUG [RNT959] Value 'rental_start' read as 2/8/17
2020-08-11 13:46:25,686 charges_calc.py:163 DEBUG [RNT959] Value 'rental_end' read as 7/21/16
2020-08-11 13:46:25,686 charges_calc.py:163 DEBUG [RNT959] Value 'price_per_day' read as 19
2020-08-11 13:46:25,686 charges_calc.py:163 DEBUG [RNT959] Value 'units_rented' read as 1
2020-08-11 13:46:25,686 charges_calc.py:177 DEBUG [RNT959] Value total_days set as -202
2020-08-11 13:46:25,686 charges_calc.py:177 DEBUG [RNT959] Value total_price set as -3838.0
2020-08-11 13:46:25,686 charges_calc.py:175 WARNING [RNT959] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 13:46:25,686 charges_calc.py:177 DEBUG [RNT959] Value total_sqrt set as 0.0
2020-08-11 13:46:25,686 charges_calc.py:177 DEBUG [RNT959] Value unit_cost set as -3838.0
2020-08-11 13:46:25,686 charges_calc.py:163 DEBUG [RNT960] Value 'product_code' read as PRD30
2020-08-11 13:46:25,686 charges_calc.py:163 DEBUG [RNT960] Value 'rental_start' read as 3/1/18
2020-08-11 13:46:25,686 charges_calc.py:163 DEBUG [RNT960] Value 'rental_end' read as 10/22/16
2020-08-11 13:46:25,686 charges_calc.py:163 DEBUG [RNT960] Value 'price_per_day' read as 22
2020-08-11 13:46:25,686 charges_calc.py:163 DEBUG [RNT960] Value 'units_rented' read as 6
2020-08-11 13:46:25,686 charges_calc.py:177 DEBUG [RNT960] Value total_days set as -495
2020-08-11 13:46:25,686 charges_calc.py:177 DEBUG [RNT960] Value total_price set as -10890.0
2020-08-11 13:46:25,686 charges_calc.py:175 WARNING [RNT960] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 13:46:25,686 charges_calc.py:177 DEBUG [RNT960] Value total_sqrt set as 0.0
2020-08-11 13:46:25,686 charges_calc.py:177 DEBUG [RNT960] Value unit_cost set as -1815.0
2020-08-11 13:46:25,701 charges_calc.py:163 DEBUG [RNT961] Value 'product_code' read as PRD67
2020-08-11 13:46:25,701 charges_calc.py:163 DEBUG [RNT961] Value 'rental_start' read as 5/14/18
2020-08-11 13:46:25,701 charges_calc.py:163 DEBUG [RNT961] Value 'rental_end' read as 3/19/18
2020-08-11 13:46:25,701 charges_calc.py:163 DEBUG [RNT961] Value 'price_per_day' read as 14
2020-08-11 13:46:25,701 charges_calc.py:163 DEBUG [RNT961] Value 'units_rented' read as 2
2020-08-11 13:46:25,701 charges_calc.py:177 DEBUG [RNT961] Value total_days set as -56
2020-08-11 13:46:25,701 charges_calc.py:177 DEBUG [RNT961] Value total_price set as -784.0
2020-08-11 13:46:25,701 charges_calc.py:175 WARNING [RNT961] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 13:46:25,701 charges_calc.py:177 DEBUG [RNT961] Value total_sqrt set as 0.0
2020-08-11 13:46:25,701 charges_calc.py:177 DEBUG [RNT961] Value unit_cost set as -392.0
2020-08-11 13:46:25,701 charges_calc.py:163 DEBUG [RNT962] Value 'product_code' read as PRD27
2020-08-11 13:46:25,701 charges_calc.py:163 DEBUG [RNT962] Value 'rental_start' read as 8/20/17
2020-08-11 13:46:25,701 charges_calc.py:163 DEBUG [RNT962] Value 'rental_end' read as 6/25/17
2020-08-11 13:46:25,701 charges_calc.py:163 DEBUG [RNT962] Value 'price_per_day' read as 19
2020-08-11 13:46:25,701 charges_calc.py:163 DEBUG [RNT962] Value 'units_rented' read as 7
2020-08-11 13:46:25,701 charges_calc.py:177 DEBUG [RNT962] Value total_days set as -56
2020-08-11 13:46:25,701 charges_calc.py:177 DEBUG [RNT962] Value total_price set as -1064.0
2020-08-11 13:46:25,701 charges_calc.py:175 WARNING [RNT962] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 13:46:25,701 charges_calc.py:177 DEBUG [RNT962] Value total_sqrt set as 0.0
2020-08-11 13:46:25,701 charges_calc.py:177 DEBUG [RNT962] Value unit_cost set as -152.0
2020-08-11 13:46:25,701 charges_calc.py:163 DEBUG [RNT963] Value 'product_code' read as PRD20
2020-08-11 13:46:25,701 charges_calc.py:163 DEBUG [RNT963] Value 'rental_start' read as 1/16/17
2020-08-11 13:46:25,701 charges_calc.py:163 DEBUG [RNT963] Value 'rental_end' read as 12/13/16
2020-08-11 13:46:25,701 charges_calc.py:163 DEBUG [RNT963] Value 'price_per_day' read as 16
2020-08-11 13:46:25,701 charges_calc.py:163 DEBUG [RNT963] Value 'units_rented' read as 7
2020-08-11 13:46:25,701 charges_calc.py:177 DEBUG [RNT963] Value total_days set as -34
2020-08-11 13:46:25,701 charges_calc.py:177 DEBUG [RNT963] Value total_price set as -544.0
2020-08-11 13:46:25,701 charges_calc.py:175 WARNING [RNT963] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 13:46:25,701 charges_calc.py:177 DEBUG [RNT963] Value total_sqrt set as 0.0
2020-08-11 13:46:25,701 charges_calc.py:177 DEBUG [RNT963] Value unit_cost set as -77.71428571428571
2020-08-11 13:46:25,701 charges_calc.py:163 DEBUG [RNT964] Value 'product_code' read as PRD97
2020-08-11 13:46:25,701 charges_calc.py:163 DEBUG [RNT964] Value 'rental_start' read as 1/25/16
2020-08-11 13:46:25,701 charges_calc.py:163 DEBUG [RNT964] Value 'rental_end' read as 3/26/16
2020-08-11 13:46:25,701 charges_calc.py:163 DEBUG [RNT964] Value 'price_per_day' read as 11
2020-08-11 13:46:25,701 charges_calc.py:163 DEBUG [RNT964] Value 'units_rented' read as 2
2020-08-11 13:46:25,701 charges_calc.py:177 DEBUG [RNT964] Value total_days set as 61
2020-08-11 13:46:25,701 charges_calc.py:177 DEBUG [RNT964] Value total_price set as 671.0
2020-08-11 13:46:25,701 charges_calc.py:177 DEBUG [RNT964] Value total_sqrt set as 25.903667693977237
2020-08-11 13:46:25,701 charges_calc.py:177 DEBUG [RNT964] Value unit_cost set as 335.5
2020-08-11 13:46:25,701 charges_calc.py:163 DEBUG [RNT965] Value 'product_code' read as PRD19
2020-08-11 13:46:25,701 charges_calc.py:163 DEBUG [RNT965] Value 'rental_start' read as 12/15/17
2020-08-11 13:46:25,701 charges_calc.py:163 DEBUG [RNT965] Value 'rental_end' read as 10/13/17
2020-08-11 13:46:25,701 charges_calc.py:163 DEBUG [RNT965] Value 'price_per_day' read as 30
2020-08-11 13:46:25,701 charges_calc.py:163 DEBUG [RNT965] Value 'units_rented' read as 10
2020-08-11 13:46:25,701 charges_calc.py:177 DEBUG [RNT965] Value total_days set as -63
2020-08-11 13:46:25,701 charges_calc.py:177 DEBUG [RNT965] Value total_price set as -1890.0
2020-08-11 13:46:25,701 charges_calc.py:175 WARNING [RNT965] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 13:46:25,701 charges_calc.py:177 DEBUG [RNT965] Value total_sqrt set as 0.0
2020-08-11 13:46:25,701 charges_calc.py:177 DEBUG [RNT965] Value unit_cost set as -189.0
2020-08-11 13:46:25,701 charges_calc.py:163 DEBUG [RNT966] Value 'product_code' read as PRD60
2020-08-11 13:46:25,701 charges_calc.py:163 DEBUG [RNT966] Value 'rental_start' read as 5/17/17
2020-08-11 13:46:25,717 charges_calc.py:163 DEBUG [RNT966] Value 'rental_end' read as 6/25/18
2020-08-11 13:46:25,717 charges_calc.py:163 DEBUG [RNT966] Value 'price_per_day' read as 22
2020-08-11 13:46:25,717 charges_calc.py:163 DEBUG [RNT966] Value 'units_rented' read as 9
2020-08-11 13:46:25,717 charges_calc.py:177 DEBUG [RNT966] Value total_days set as 404
2020-08-11 13:46:25,717 charges_calc.py:177 DEBUG [RNT966] Value total_price set as 8888.0
2020-08-11 13:46:25,717 charges_calc.py:177 DEBUG [RNT966] Value total_sqrt set as 94.27618999514141
2020-08-11 13:46:25,717 charges_calc.py:177 DEBUG [RNT966] Value unit_cost set as 987.5555555555555
2020-08-11 13:46:25,717 charges_calc.py:163 DEBUG [RNT967] Value 'product_code' read as PRD14
2020-08-11 13:46:25,717 charges_calc.py:163 DEBUG [RNT967] Value 'rental_start' read as 10/18/18
2020-08-11 13:46:25,717 charges_calc.py:163 DEBUG [RNT967] Value 'rental_end' read as 4/6/17
2020-08-11 13:46:25,717 charges_calc.py:163 DEBUG [RNT967] Value 'price_per_day' read as 26
2020-08-11 13:46:25,717 charges_calc.py:163 DEBUG [RNT967] Value 'units_rented' read as 5
2020-08-11 13:46:25,717 charges_calc.py:177 DEBUG [RNT967] Value total_days set as -560
2020-08-11 13:46:25,717 charges_calc.py:177 DEBUG [RNT967] Value total_price set as -14560.0
2020-08-11 13:46:25,717 charges_calc.py:175 WARNING [RNT967] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 13:46:25,717 charges_calc.py:177 DEBUG [RNT967] Value total_sqrt set as 0.0
2020-08-11 13:46:25,717 charges_calc.py:177 DEBUG [RNT967] Value unit_cost set as -2912.0
2020-08-11 13:46:25,717 charges_calc.py:163 DEBUG [RNT968] Value 'product_code' read as PRD82
2020-08-11 13:46:25,717 charges_calc.py:163 DEBUG [RNT968] Value 'rental_start' read as 6/11/16
2020-08-11 13:46:25,717 charges_calc.py:163 DEBUG [RNT968] Value 'rental_end' read as 1/17/17
2020-08-11 13:46:25,717 charges_calc.py:163 DEBUG [RNT968] Value 'price_per_day' read as 35
2020-08-11 13:46:25,717 charges_calc.py:163 DEBUG [RNT968] Value 'units_rented' read as 7
2020-08-11 13:46:25,717 charges_calc.py:177 DEBUG [RNT968] Value total_days set as 220
2020-08-11 13:46:25,717 charges_calc.py:177 DEBUG [RNT968] Value total_price set as 7700.0
2020-08-11 13:46:25,717 charges_calc.py:177 DEBUG [RNT968] Value total_sqrt set as 87.74964387392122
2020-08-11 13:46:25,717 charges_calc.py:177 DEBUG [RNT968] Value unit_cost set as 1100.0
2020-08-11 13:46:25,717 charges_calc.py:163 DEBUG [RNT969] Value 'product_code' read as PRD77
2020-08-11 13:46:25,717 charges_calc.py:163 DEBUG [RNT969] Value 'rental_start' read as 6/28/18
2020-08-11 13:46:25,717 charges_calc.py:163 DEBUG [RNT969] Value 'rental_end' read as 5/27/16
2020-08-11 13:46:25,717 charges_calc.py:163 DEBUG [RNT969] Value 'price_per_day' read as 36
2020-08-11 13:46:25,717 charges_calc.py:163 DEBUG [RNT969] Value 'units_rented' read as 1
2020-08-11 13:46:25,733 charges_calc.py:177 DEBUG [RNT969] Value total_days set as -762
2020-08-11 13:46:25,733 charges_calc.py:177 DEBUG [RNT969] Value total_price set as -27432.0
2020-08-11 13:46:25,733 charges_calc.py:175 WARNING [RNT969] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 13:46:25,733 charges_calc.py:177 DEBUG [RNT969] Value total_sqrt set as 0.0
2020-08-11 13:46:25,733 charges_calc.py:177 DEBUG [RNT969] Value unit_cost set as -27432.0
2020-08-11 13:46:25,733 charges_calc.py:163 DEBUG [RNT970] Value 'product_code' read as PRD61
2020-08-11 13:46:25,733 charges_calc.py:163 DEBUG [RNT970] Value 'rental_start' read as 2/26/18
2020-08-11 13:46:25,733 charges_calc.py:163 DEBUG [RNT970] Value 'rental_end' read as 4/19/16
2020-08-11 13:46:25,733 charges_calc.py:163 DEBUG [RNT970] Value 'price_per_day' read as 22
2020-08-11 13:46:25,733 charges_calc.py:163 DEBUG [RNT970] Value 'units_rented' read as 1
2020-08-11 13:46:25,733 charges_calc.py:177 DEBUG [RNT970] Value total_days set as -678
2020-08-11 13:46:25,733 charges_calc.py:177 DEBUG [RNT970] Value total_price set as -14916.0
2020-08-11 13:46:25,733 charges_calc.py:175 WARNING [RNT970] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 13:46:25,733 charges_calc.py:177 DEBUG [RNT970] Value total_sqrt set as 0.0
2020-08-11 13:46:25,733 charges_calc.py:177 DEBUG [RNT970] Value unit_cost set as -14916.0
2020-08-11 13:46:25,733 charges_calc.py:163 DEBUG [RNT971] Value 'product_code' read as PRD78
2020-08-11 13:46:25,733 charges_calc.py:163 DEBUG [RNT971] Value 'rental_start' read as 11/20/17
2020-08-11 13:46:25,739 charges_calc.py:163 DEBUG [RNT971] Value 'rental_end' read as 1/13/17
2020-08-11 13:46:25,739 charges_calc.py:163 DEBUG [RNT971] Value 'price_per_day' read as 20
2020-08-11 13:46:25,739 charges_calc.py:163 DEBUG [RNT971] Value 'units_rented' read as 5
2020-08-11 13:46:25,739 charges_calc.py:177 DEBUG [RNT971] Value total_days set as -311
2020-08-11 13:46:25,739 charges_calc.py:177 DEBUG [RNT971] Value total_price set as -6220.0
2020-08-11 13:46:25,739 charges_calc.py:175 WARNING [RNT971] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 13:46:25,739 charges_calc.py:177 DEBUG [RNT971] Value total_sqrt set as 0.0
2020-08-11 13:46:25,739 charges_calc.py:177 DEBUG [RNT971] Value unit_cost set as -1244.0
2020-08-11 13:46:25,739 charges_calc.py:163 DEBUG [RNT972] Value 'product_code' read as PRD6
2020-08-11 13:46:25,739 charges_calc.py:163 DEBUG [RNT972] Value 'rental_start' read as 4/2/17
2020-08-11 13:46:25,739 charges_calc.py:163 DEBUG [RNT972] Value 'rental_end' read as 8/24/18
2020-08-11 13:46:25,739 charges_calc.py:163 DEBUG [RNT972] Value 'price_per_day' read as 40
2020-08-11 13:46:25,739 charges_calc.py:163 DEBUG [RNT972] Value 'units_rented' read as 3
2020-08-11 13:46:25,739 charges_calc.py:177 DEBUG [RNT972] Value total_days set as 509
2020-08-11 13:46:25,739 charges_calc.py:177 DEBUG [RNT972] Value total_price set as 20360.0
2020-08-11 13:46:25,739 charges_calc.py:177 DEBUG [RNT972] Value total_sqrt set as 142.68847185389575
2020-08-11 13:46:25,739 charges_calc.py:177 DEBUG [RNT972] Value unit_cost set as 6786.666666666667
2020-08-11 13:46:25,739 charges_calc.py:163 DEBUG [RNT973] Value 'product_code' read as PRD11
2020-08-11 13:46:25,739 charges_calc.py:163 DEBUG [RNT973] Value 'rental_start' read as 9/13/17
2020-08-11 13:46:25,739 charges_calc.py:163 DEBUG [RNT973] Value 'rental_end' read as 4/28/18
2020-08-11 13:46:25,739 charges_calc.py:163 DEBUG [RNT973] Value 'price_per_day' read as 14
2020-08-11 13:46:25,739 charges_calc.py:163 DEBUG [RNT973] Value 'units_rented' read as 9
2020-08-11 13:46:25,739 charges_calc.py:177 DEBUG [RNT973] Value total_days set as 227
2020-08-11 13:46:25,739 charges_calc.py:177 DEBUG [RNT973] Value total_price set as 3178.0
2020-08-11 13:46:25,739 charges_calc.py:177 DEBUG [RNT973] Value total_sqrt set as 56.37375275782161
2020-08-11 13:46:25,739 charges_calc.py:177 DEBUG [RNT973] Value unit_cost set as 353.1111111111111
2020-08-11 13:46:25,739 charges_calc.py:163 DEBUG [RNT974] Value 'product_code' read as PRD66
2020-08-11 13:46:25,739 charges_calc.py:163 DEBUG [RNT974] Value 'rental_start' read as 10/23/18
